"","year","county","municip_number","municip","production_final","feed_kg","efcr_region","reference_efcr","efcr_score","prop_below_lice","lice_score","proportion_biomass_bad_momb","momb_score","mean_sustain_score","seaarea","prod_area","maxprod_area","prod_prop_area","aqua_score_area"
"777",2014,"Troms",1919,"Gratangen",1464947.52624,982174,1.15775147187438,1.15775147187438,1,NA,0.905367965367965,0,1,0.967405104476482,61.93,23654.893044405,113206.377398058,0.208953714340926,20.2142889852733
"778",2015,"Troms",1919,"Gratangen",3154773.38264,2048093,1.2839955626662,1.26086687479015,0.981986940961054,NA,0.905367965367965,0,1,0.961561232315154,61.93,50940.9556376554,134594.780267383,0.378476457530204,36.3928288905017
"779",2016,"Troms",1919,"Gratangen",3958710.33536,1526714,1.22930794511588,1.20884798699381,0.983356523315933,1,1,NA,0.981707317073171,0.988320211731969,61.93,63922.3370799289,181158.02372089,0.352854020854269,34.8732760601168
"780",2017,"Troms",1919,"Gratangen",2830911.71176,3070453,1.19277276120228,1.18855767041856,0.996466140977705,NA,0.905367965367965,0,0.945121951219512,0.948255070031763,61.93,45711.4760497336,213718.888359355,0.213885990146424,20.281847456511
"781",2018,"Troms",1919,"Gratangen",1446614.38832,1692640,1.18247659218115,1.15415056810372,0.976045171409957,0.96969696969697,0.96969696969697,0.164634146341463,0.981707317073171,0.975804151009015,61.93,23358.863044082,127051.292751092,0.183853800605121,17.940530180926
"782",2005,"Troms",1920,"Lavangen",441366.53616,627845,1.3283143565941,1.17623110307944,0.885506580005196,NA,0.96984724122207,NA,0.916666666666667,0.923355319486217,22.93,19248.4315813345,53364.7520671726,0.360695605914286,33.3050206436261
"783",2006,"Troms",1920,"Lavangen",2453791.66208,2935542,1.42578423069247,1.2919824295079,0.906155645220182,NA,0.96984724122207,NA,0.916666666666667,0.93047746191733,22.93,107012.283562146,107012.283562146,1,93.047746191733
"784",2007,"Troms",1920,"Lavangen",3115601.40732,1052201,1.38309255533183,1.37651251017426,0.995242512778917,NA,0.96984724122207,NA,0.916666666666667,0.960022100517841,22.93,135874.461723506,135874.461723506,1,96.0022100517841
"785",2008,"Troms",1920,"Lavangen",3777411.15256,4251077,1.38507178070716,1.28814565946673,0.930020867805897,NA,0.96984724122207,NA,0.916666666666667,0.938575375253319,22.93,164736.639884867,164736.639884867,1,93.8575375253319
"786",2009,"Troms",1920,"Lavangen",4172614.18552,5256949,1.37566470803413,1.24147946044329,0.902457883227525,NA,0.96984724122207,NA,0.916666666666667,0.929210065600312,22.93,181971.835391191,181971.835391191,1,92.9210065600312
"787",2010,"Troms",1920,"Lavangen",1047315.89424,1502048,1.27685660916767,1.27685660916767,1,NA,0.96984724122207,0,0.916666666666667,0.96154937804514,22.93,45674.4829585696,88338.494172657,0.517039410580161,49.7158923668179
"788",2011,"Troms",1920,"Lavangen",2797161.40968,4218685,1.29053062695158,1.29053062695158,1,NA,0.96984724122207,NA,0.916666666666667,0.96154937804514,22.93,121986.97818055,121986.97818055,1,96.154937804514
"789",2012,"Troms",1920,"Lavangen",831622.09472,1688439,1.26235960493737,1.26235960493737,1,NA,0.96984724122207,0,1,0.989846332378634,22.93,36267.8628312255,125686.780826335,0.288557496602111,28.5627579691959
"790",2013,"Troms",1920,"Lavangen",4316016.98176,5976917,1.19861379343724,1.19861379343724,1,0.976744186046512,0.976744186046512,0,1,0.992187180837437,22.93,188225.773299608,188225.773299608,1,99.2187180837437
"791",2014,"Troms",1920,"Lavangen",181145.38552,1070921,1.15775147187438,1.15775147187438,1,NA,0.96984724122207,0,1,0.989846332378634,22.93,7899.92959092891,113206.377398058,0.0697834324576172,6.90748746789645
"792",2015,"Troms",1920,"Lavangen",1492700.56552,2005401,1.2839955626662,1.26086687479015,0.981986940961054,1,1,NA,0.916666666666667,0.965544698929461,22.93,65098.1493903184,134594.780267383,0.483660282077772,46.6995621442921
"793",2016,"Troms",1920,"Lavangen",4153953.48392,5163760,1.22930794511588,1.20884798699381,0.983356523315933,0.941860465116279,0.941860465116279,NA,0.916666666666667,0.946897572734184,22.93,181158.02372089,181158.02372089,1,94.6897572734184
"794",2017,"Troms",1920,"Lavangen",4900574.11008,5708190,1.19277276120228,1.18855767041856,0.996466140977705,0.96078431372549,0.96078431372549,0,0.666666666666667,0.860991896044883,22.93,213718.888359355,213718.888359355,1,86.0991896044883
"795",2018,"Troms",1920,"Lavangen",315222.97048,820387,1.18247659218115,1.15415056810372,0.976045171409957,NA,0.96984724122207,1,0.916666666666667,0.953809324312983,22.93,13747.1858037505,127051.292751092,0.108201856951451,10.3203940068274
"796",2011,"Nordland",1822,"Leirfjord",146486.87776,310971,1.31299138677918,1.29053062695158,0.982893444653356,NA,0.850574712643678,NA,NA,0.914343649425851,130.95,1118.64740557465,121986.97818055,0.00917021982394685,0.838473225986485
"797",2012,"Nordland",1822,"Leirfjord",1092518.03096,1333500,1.26483352852117,1.26235960493737,0.998044071786511,0.551724137931034,0.551724137931034,NA,NA,0.742054583655133,130.95,8343.01665490645,125686.780826335,0.0663794282903484,4.92571590232602
"798",2013,"Nordland",1822,"Leirfjord",579984.63584,490886,1.29737123355564,1.19861379343724,0.923878811581367,NA,0.850574712643678,NA,NA,0.886469376052215,130.95,4429.05411103475,188225.773299608,0.0235305401241987,2.08591032220701
"799",2015,"Nordland",1822,"Leirfjord",67451.24072,90692,1.26086687479015,1.26086687479015,1,NA,0.850574712643678,NA,NA,0.922266074754828,130.95,515.091567163039,134594.780267383,0.0038269802598568,0.352949406242234
"800",2016,"Nordland",1822,"Leirfjord",3253135.90008,2789347,1.20884798699381,1.20884798699381,1,1,1,NA,NA,1,130.95,24842.5803747995,181158.02372089,0.137132100828581,13.7132100828581
"801",2017,"Nordland",1822,"Leirfjord",1043497.5892,1412521,1.18855767041856,1.18855767041856,1,NA,0.850574712643678,NA,NA,0.922266074754828,130.95,7968.67192974418,213718.888359355,0.0372857635135429,3.4387394759872
"802",2018,"Nordland",1822,"Leirfjord",1582597.78208,1775468,1.15415056810372,1.15415056810372,1,1,1,NA,NA,1,130.95,12085.5118906453,127051.292751092,0.095123092641979,9.5123092641979
"803",2005,"Finnmark",2027,"Nesseby",1414475.54864,2281297,1.17623110307944,1.17623110307944,1,1,1,NA,0.668549905838041,0.874402271866963,200.5,7054.74089097257,53364.7520671726,0.132198513394992,11.5594680450016
"804",2006,"Finnmark",2027,"Nesseby",719852.89636,130929,1.42949957428834,1.2919824295079,0.903800499661639,NA,0.997826086956522,NA,0.668549905838041,0.844799706500073,200.5,3590.28875990025,107012.283562146,0.0335502490030992,2.83432405108226
"805",2007,"Finnmark",2027,"Nesseby",25230.24408,93519,1.46161742250782,1.37651251017426,0.94177346888248,NA,0.997826086956522,NA,0.668549905838041,0.856469126656669,200.5,125.83662882793,135874.461723506,0.000926124212245254,0.0793196795237288
"806",2008,"Finnmark",2027,"Nesseby",1666988.79952,2029287,1.45203399100122,1.28814565946673,0.887131890472144,NA,0.997826086956522,NA,0.668549905838041,0.839573957955528,200.5,8314.15860109726,164736.639884867,0.0504693953142904,4.2372789979641
"807",2009,"Finnmark",2027,"Nesseby",5167706.2712,7282220,1.43970962301793,1.24147946044329,0.862312400080298,1,1,NA,0.668549905838041,0.832273668119058,200.5,25774.0961157107,181971.835391191,0.141637831262752,11.7881437369479
"808",2010,"Finnmark",2027,"Nesseby",3507336.19368,5279910,1.57584376801058,1.27685660916767,0.810268527304348,1,1,NA,0.668549905838041,0.815181410497194,200.5,17492.9485969077,88338.494172657,0.198021810998022,16.1423699198576
"809",2011,"Finnmark",2027,"Nesseby",3336282.72376,4839639,1.41253067887937,1.29053062695158,0.913630157736056,1,1,0,0.668549905838041,0.848466603785764,200.5,16639.814083591,121986.97818055,0.136406478230512,11.5736341318619
"810",2012,"Finnmark",2027,"Nesseby",7798229.92632,9716739,1.39510669059345,1.26235960493737,0.904848076099748,NA,0.997826086956522,NA,0.668549905838041,0.845125977088323,200.5,38893.9148444888,125686.780826335,0.309451117999669,26.1525178460544
"811",2013,"Finnmark",2027,"Nesseby",3473473.98288,5895820,1.38646851850045,1.19861379343724,0.864508481399644,1,1,0.5,0.833333333333333,0.896456741293036,200.5,17324.0597649875,188225.773299608,0.092038722759885,8.25087334780996
"812",2014,"Finnmark",2027,"Nesseby",1401610.1092,2060481,1.32227547107863,1.15775147187438,0.875575095505591,NA,0.997826086956522,NA,0.668549905838041,0.83591226082824,200.5,6990.57411072319,113206.377398058,0.061750709380469,5.16181750859755
"813",2015,"Finnmark",2027,"Nesseby",2770059.62304,5034907,1.53737600516952,1.26086687479015,0.820142158164566,1,1,0,0.669491525423729,0.818863299358161,200.5,13815.758718404,134594.780267383,0.102647061728233,8.40539116362014
"814",2016,"Finnmark",2027,"Nesseby",4963318.83584,6608115,1.3295319373519,1.20884798699381,0.90922824268632,0.989130434782609,0.989130434782609,NA,0.668549905838041,0.844021360954055,200.5,24754.7074106733,181158.02372089,0.136647038327228,11.5333019259288
"815",2017,"Finnmark",2027,"Nesseby",8608902.09224,10412762,1.36427577657528,1.18855767041856,0.871200449957546,1,1,0.491525423728814,0.502824858757062,0.759471726142294,200.5,42937.1675423441,213718.888359355,0.200904879638659,15.2581575729582
"816",2018,"Finnmark",2027,"Nesseby",4147851.51512,6902496,1.40866664437296,1.15415056810372,0.819321287058278,1,1,1,0.668549905838041,0.81820605702857,200.5,20687.5387287781,127051.292751092,0.162828242679178,13.3227054415421
"817",2005,"Troms",1923,"Salangen",2363306.79904,1580060,1.3283143565941,1.17623110307944,0.885506580005196,1,1,NA,1,0.960278630062064,63.61,37153.0702568779,53364.7520671726,0.696209929170318,66.855551701928
"818",2006,"Troms",1923,"Salangen",450854.60112,975337,1.42578423069247,1.2919824295079,0.906155645220182,1,1,NA,1,0.96768557409815,63.61,7087.79438956139,107012.283562146,0.066233465482916,6.40931690703455
"819",2007,"Troms",1923,"Salangen",1011809.914,1625758,1.38309255533183,1.37651251017426,0.995242512778917,0.589285714285714,0.589285714285714,NA,1,0.837050404576283,63.61,15906.4598962427,135874.461723506,0.11706732593069,9.79912525329473
"820",2009,"Troms",1923,"Salangen",1572765.22688,1726212,1.37566470803413,1.24147946044329,0.902457883227525,1,1,NA,1,0.966367496892802,63.61,24725.1254029241,181971.835391191,0.135873363862994,13.1303602530686
"821",2010,"Troms",1923,"Salangen",1107571.67312,2833205,1.27685660916767,1.27685660916767,1,1,1,0,1,1,63.61,17411.9112265367,88338.494172657,0.19710446040098,19.710446040098
"822",2011,"Troms",1923,"Salangen",850901.59,3559,1.29053062695158,1.29053062695158,1,1,1,NA,1,1,63.61,13376.852538909,121986.97818055,0.109658036771025,10.9658036771025
"823",2012,"Troms",1923,"Salangen",3205591.34984,1902964,1.26235960493737,1.26235960493737,1,NA,0.997777777777778,NA,1,0.999258709884006,63.61,50394.4560578525,125686.780826335,0.40095271536538,40.0655493080499
"824",2013,"Troms",1923,"Salangen",6003602.68816,1652991,1.19861379343724,1.19861379343724,1,NA,0.997777777777778,0,1,0.999258709884006,63.61,94381.42883446,188225.773299608,0.501426702517666,50.1054999859194
"825",2014,"Troms",1923,"Salangen",4926609.28704,1879899,1.15775147187438,1.15775147187438,1,1,1,NA,1,1,63.61,77450.232464078,113206.377398058,0.684150789418392,68.4150789418392
"826",2015,"Troms",1923,"Salangen",5032827.90824,6505293,1.2839955626662,1.26086687479015,0.981986940961054,1,1,0,1,0.993959229557207,63.61,79120.0740172929,134594.780267383,0.587839096435349,58.4288095396484
"827",2016,"Troms",1923,"Salangen",590977.54672,999151,1.22930794511588,1.20884798699381,0.983356523315933,NA,0.997777777777778,NA,1,0.993683953746372,63.61,9290.63899889954,181158.02372089,0.0512847226309647,5.0960805950723
"828",2017,"Troms",1923,"Salangen",1542561.30688,1902293,1.19277276120228,1.18855767041856,0.996466140977705,1,1,0,1,0.998820656688686,63.61,24250.2956591731,213718.888359355,0.113468191067875,11.3334373115692
"829",2018,"Troms",1923,"Salangen",3608982.89312,4364449,1.18247659218115,1.15415056810372,0.976045171409957,0.988888888888889,0.988888888888889,0,1,0.988262853381743,63.61,56736.0932733847,127051.292751092,0.446560535078831,44.1319188604683
"830",2005,"Finnmark",2030,"Sor-Varanger",293062.88,0,1.17623110307944,1.17623110307944,1,1,1,NA,0.9002849002849,0.965591250968973,1135.7,258.046033283438,53364.7520671726,0.00483551451637259,0.466913051094284
"831",2006,"Finnmark",2030,"Sor-Varanger",695983.09176,761459,1.42949957428834,1.2919824295079,0.903800499661639,1,1,NA,0.9002849002849,0.933578513440354,1135.7,612.823009386282,107012.283562146,0.00572666042614065,0.53462871276141
"832",2007,"Finnmark",2030,"Sor-Varanger",1648974.80544,2228741,1.46161742250782,1.37651251017426,0.94177346888248,1,1,NA,0.9002849002849,0.946474256465219,1135.7,1451.94576511403,135874.461723506,0.0106859357284419,1.01139630732122
"833",2008,"Finnmark",2030,"Sor-Varanger",2544205.34344,3787647,1.45203399100122,1.28814565946673,0.887131890472144,1,1,NA,0.9002849002849,0.927803598368425,1135.7,2240.20898427402,164736.639884867,0.0135987293770207,1.26169500492382
"834",2009,"Finnmark",2030,"Sor-Varanger",4290786.1376,6258162,1.43970962301793,1.24147946044329,0.862312400080298,1,1,NA,0.9002849002849,0.919069172397906,1135.7,3778.0982104429,181971.835391191,0.0207619943070915,1.90817089251487
"835",2010,"Finnmark",2030,"Sor-Varanger",4437572.33936,7449782,1.57584376801058,1.27685660916767,0.810268527304348,0.958333333333333,0.958333333333333,NA,0.9002849002849,0.887513927213626,1135.7,3907.34554843709,88338.494172657,0.0442315163398666,3.92560867734086
"836",2011,"Finnmark",2030,"Sor-Varanger",5907343.22992,8281099,1.41253067887937,1.29053062695158,0.913630157736056,1,1,0,0.9002849002849,0.93695082425351,1135.7,5201.49971816501,121986.97818055,0.0426397948022486,3.99513908859674
"837",2012,"Finnmark",2030,"Sor-Varanger",3826995.16936,5890177,1.39510669059345,1.26235960493737,0.904848076099748,NA,0.98974358974359,0.247863247863248,0.917378917378917,0.936588972546053,1135.7,3369.72366765871,125686.780826335,0.0268104859198737,2.51104054611549
"838",2013,"Finnmark",2030,"Sor-Varanger",11303762.88,13382570,1.38646851850045,1.19861379343724,0.864508481399644,0.948717948717949,0.948717948717949,0,0.917378917378917,0.909532823997196,1135.7,9953.12395879194,188225.773299608,0.0528786455983852,4.80948638602462
"839",2014,"Finnmark",2030,"Sor-Varanger",6219678.51736,8631847,1.32227547107863,1.15775147187438,0.875575095505591,1,1,0,1,0.956675091804366,1135.7,5476.51538025887,113206.377398058,0.0483763857313643,4.62804832607164
"840",2015,"Finnmark",2030,"Sor-Varanger",3033089.818,2994706,1.53737600516952,1.26086687479015,0.820142158164566,1,1,0,1,0.936044248068218,1135.7,2670.67871621027,134594.780267383,0.0198423646957538,1.85733313415322
"841",2016,"Finnmark",2030,"Sor-Varanger",2871934.30744,3069190,1.3295319373519,1.20884798699381,0.90922824268632,1,1,NA,0.9002849002849,0.935443642707873,1135.7,2528.77899748173,181158.02372089,0.0139589676766281,1.30578275718665
"842",2017,"Finnmark",2030,"Sor-Varanger",3092917.2384,25574,1.36427577657528,1.18855767041856,0.871200449957546,NA,0.98974358974359,0,0.666666666666667,0.831476239505557,1135.7,2723.35761063661,213718.888359355,0.0127427090396309,1.05952597933858
"843",2018,"Finnmark",2030,"Sor-Varanger",3313900.16936,3277886,1.40866664437296,1.15415056810372,0.819321287058278,1,1,1,0.9002849002849,0.903534489302896,1135.7,2917.93622379149,127051.292751092,0.022966600029077,2.0751115228296
"844",2005,"Nordland",1860,"Vestvagoy",981802.74232,1169335,1.40553419138664,1.17623110307944,0.836856983122572,0.745064935064935,0.745064935064935,NA,0.833333333333333,0.8039358106267,1685.01,582.668792659984,53364.7520671726,0.0109186076968287,0.877785972966488
"845",2006,"Nordland",1860,"Vestvagoy",914441.60016,3115758,1.2919824295079,1.2919824295079,1,0.791666666666667,0.791666666666667,NA,0.833333333333333,0.870536605685265,1685.01,542.692090943081,107012.283562146,0.00507130651620868,0.441475796100988
"846",2007,"Nordland",1860,"Vestvagoy",2139616.66792,4150800,1.37651251017426,1.37651251017426,1,0.85530303030303,0.85530303030303,NA,0.833333333333333,0.893263499494825,1685.01,1269.79464093388,135874.461723506,0.00934535176682291,0.834786162324238
"847",2008,"Nordland",1860,"Vestvagoy",4433974.9564,4934450,1.28814565946673,1.28814565946673,1,0.842857142857143,0.842857142857143,NA,0.833333333333333,0.888909556397764,1685.01,2631.42352650726,164736.639884867,0.0159735170533182,1.41990119579772
"848",2009,"Nordland",1860,"Vestvagoy",5580552.3152,6505100,1.24147946044329,1.24147946044329,1,0.793650793650794,0.793650793650794,NA,0.833333333333333,0.871263264291184,1685.01,3311.88082871912,181971.835391191,0.0181999638658338,1.58569599277279
"849",2010,"Nordland",1860,"Vestvagoy",6679731.854,7497925,1.35130646069935,1.27685660916767,0.944905279670493,0.85,0.85,0,0.833333333333333,0.874732612255714,1685.01,3964.2090278396,88338.494172657,0.0448752162346301,3.9253815122458
"850",2011,"Nordland",1860,"Vestvagoy",5792380.3176,7585555,1.31299138677918,1.29053062695158,0.982893444653356,0.883585858585859,0.883585858585859,0,1,0.954080599835412,1685.01,3437.59403065857,121986.97818055,0.0281800080789827,2.68859990113626
"851",2012,"Nordland",1860,"Vestvagoy",5619051.7764,7493119,1.26483352852117,1.26235960493737,0.998044071786511,NA,0.920351465173197,0,1,0.972078062995017,1685.01,3334.72903804725,125686.780826335,0.0265320586311693,2.57912321614573
"852",2013,"Nordland",1860,"Vestvagoy",3642801.78328,5451960,1.29737123355564,1.19861379343724,0.923878811581367,0.777195922357213,0.777195922357213,0,0.666666666666667,0.782260534599925,1685.01,2161.88733792678,188225.773299608,0.0114856074172457,0.898473739841948
"853",2014,"Nordland",1860,"Vestvagoy",1049183.31848,2260430,1.2706993399476,1.15775147187438,0.9111136171064,1,1,NA,0.833333333333333,0.912284782206021,1685.01,622.657027839597,113206.377398058,0.00550019391266448,0.5017743205706
