"","Kommune","Kommunenummer","Ar","Uke","tot_loc","key"
"2172","Bindal",1811,2017,28,7,"Bindal _ 2017 _ 28"
"2173","Bindal",1811,2017,29,7,"Bindal _ 2017 _ 29"
"2174","Bindal",1811,2017,30,7,"Bindal _ 2017 _ 30"
"2175","Bindal",1811,2017,31,7,"Bindal _ 2017 _ 31"
"2176","Bindal",1811,2017,32,7,"Bindal _ 2017 _ 32"
"2177","Bindal",1811,2017,33,7,"Bindal _ 2017 _ 33"
"2178","Bindal",1811,2017,34,7,"Bindal _ 2017 _ 34"
"2179","Bindal",1811,2017,35,7,"Bindal _ 2017 _ 35"
"2180","Bindal",1811,2017,36,7,"Bindal _ 2017 _ 36"
"2181","Bindal",1811,2017,37,7,"Bindal _ 2017 _ 37"
"2182","Bindal",1811,2017,38,7,"Bindal _ 2017 _ 38"
"2183","Bindal",1811,2017,39,7,"Bindal _ 2017 _ 39"
"2184","Bindal",1811,2017,40,7,"Bindal _ 2017 _ 40"
"2185","Bindal",1811,2017,41,7,"Bindal _ 2017 _ 41"
"2186","Bindal",1811,2017,42,7,"Bindal _ 2017 _ 42"
"2187","Bindal",1811,2017,43,7,"Bindal _ 2017 _ 43"
"2188","Bindal",1811,2017,44,7,"Bindal _ 2017 _ 44"
"2189","Bindal",1811,2017,45,7,"Bindal _ 2017 _ 45"
"2190","Bindal",1811,2017,46,7,"Bindal _ 2017 _ 46"
"2191","Bindal",1811,2017,47,7,"Bindal _ 2017 _ 47"
"2192","Bindal",1811,2017,48,7,"Bindal _ 2017 _ 48"
"2193","Bindal",1811,2017,49,7,"Bindal _ 2017 _ 49"
"2194","Bindal",1811,2017,50,7,"Bindal _ 2017 _ 50"
"2195","Bindal",1811,2017,51,7,"Bindal _ 2017 _ 51"
"2196","Bindal",1811,2017,52,7,"Bindal _ 2017 _ 52"
"2197","Bindal",1811,2018,1,7,"Bindal _ 2018 _ 1"
"2198","Bindal",1811,2018,2,7,"Bindal _ 2018 _ 2"
"2199","Bindal",1811,2018,3,7,"Bindal _ 2018 _ 3"
"2200","Bindal",1811,2018,4,7,"Bindal _ 2018 _ 4"
"2201","Bindal",1811,2018,5,6,"Bindal _ 2018 _ 5"
"2202","Bindal",1811,2018,6,6,"Bindal _ 2018 _ 6"
"2203","Bindal",1811,2018,7,6,"Bindal _ 2018 _ 7"
"2204","Bindal",1811,2018,8,6,"Bindal _ 2018 _ 8"
"2205","Bindal",1811,2018,9,6,"Bindal _ 2018 _ 9"
"2206","Bindal",1811,2018,10,6,"Bindal _ 2018 _ 10"
"2207","Bindal",1811,2018,11,6,"Bindal _ 2018 _ 11"
"2208","Bindal",1811,2018,12,6,"Bindal _ 2018 _ 12"
"2209","Bindal",1811,2018,13,6,"Bindal _ 2018 _ 13"
"2210","Bindal",1811,2018,14,6,"Bindal _ 2018 _ 14"
"2211","Bindal",1811,2018,15,6,"Bindal _ 2018 _ 15"
"2212","Bindal",1811,2018,16,6,"Bindal _ 2018 _ 16"
"2213","Bindal",1811,2018,17,6,"Bindal _ 2018 _ 17"
"2214","Bindal",1811,2018,18,6,"Bindal _ 2018 _ 18"
"2215","Bindal",1811,2018,19,6,"Bindal _ 2018 _ 19"
"2216","Bindal",1811,2018,20,6,"Bindal _ 2018 _ 20"
"2217","Bindal",1811,2018,21,6,"Bindal _ 2018 _ 21"
"2218","Bindal",1811,2018,22,6,"Bindal _ 2018 _ 22"
"2219","Bindal",1811,2018,23,6,"Bindal _ 2018 _ 23"
"2220","Bindal",1811,2018,24,6,"Bindal _ 2018 _ 24"
"2221","Bindal",1811,2018,25,6,"Bindal _ 2018 _ 25"
"2222","Bindal",1811,2018,26,6,"Bindal _ 2018 _ 26"
"2223","Bindal",1811,2018,27,6,"Bindal _ 2018 _ 27"
"2224","Bindal",1811,2018,28,7,"Bindal _ 2018 _ 28"
"2225","Bindal",1811,2018,29,7,"Bindal _ 2018 _ 29"
"2226","Bindal",1811,2018,30,7,"Bindal _ 2018 _ 30"
"2227","Bindal",1811,2018,31,7,"Bindal _ 2018 _ 31"
"2228","Bindal",1811,2018,32,7,"Bindal _ 2018 _ 32"
"2229","Bindal",1811,2018,33,7,"Bindal _ 2018 _ 33"
"2230","Bindal",1811,2018,34,7,"Bindal _ 2018 _ 34"
"2231","Bindal",1811,2018,35,7,"Bindal _ 2018 _ 35"
"2232","Bindal",1811,2018,36,7,"Bindal _ 2018 _ 36"
"2233","Bindal",1811,2018,37,7,"Bindal _ 2018 _ 37"
"2234","Bindal",1811,2018,38,7,"Bindal _ 2018 _ 38"
"2235","Bindal",1811,2018,39,7,"Bindal _ 2018 _ 39"
"2236","Bindal",1811,2018,40,7,"Bindal _ 2018 _ 40"
"2237","Bindal",1811,2018,41,7,"Bindal _ 2018 _ 41"
"2238","Bindal",1811,2018,42,7,"Bindal _ 2018 _ 42"
"2239","Bindal",1811,2018,43,7,"Bindal _ 2018 _ 43"
"2240","Bindal",1811,2018,44,7,"Bindal _ 2018 _ 44"
"2241","Bindal",1811,2018,45,7,"Bindal _ 2018 _ 45"
"2242","Bindal",1811,2018,46,7,"Bindal _ 2018 _ 46"
"2243","Bindal",1811,2018,47,7,"Bindal _ 2018 _ 47"
"2244","Bindal",1811,2018,48,7,"Bindal _ 2018 _ 48"
"2245","Bindal",1811,2018,49,7,"Bindal _ 2018 _ 49"
"2246","Bindal",1811,2018,50,7,"Bindal _ 2018 _ 50"
"2247","Bindal",1811,2018,51,7,"Bindal _ 2018 _ 51"
"2248","Bindal",1811,2018,52,7,"Bindal _ 2018 _ 52"
"2249","Bindal",1811,2019,1,7,"Bindal _ 2019 _ 1"
"2250","Bindal",1811,2019,2,7,"Bindal _ 2019 _ 2"
"2251","Bindal",1811,2019,3,7,"Bindal _ 2019 _ 3"
"2252","Bindal",1811,2019,4,7,"Bindal _ 2019 _ 4"
"2253","Bindal",1811,2019,5,7,"Bindal _ 2019 _ 5"
"2254","Bindal",1811,2019,6,7,"Bindal _ 2019 _ 6"
"2255","Bindal",1811,2019,7,7,"Bindal _ 2019 _ 7"
"2256","Bindal",1811,2019,8,7,"Bindal _ 2019 _ 8"
"2257","Bindal",1811,2019,9,7,"Bindal _ 2019 _ 9"
"2258","Bindal",1811,2019,10,7,"Bindal _ 2019 _ 10"
"2259","Bindal",1811,2019,11,7,"Bindal _ 2019 _ 11"
"2260","Bindal",1811,2019,12,7,"Bindal _ 2019 _ 12"
"2261","Bindal",1811,2019,13,7,"Bindal _ 2019 _ 13"
"2262","Bindal",1811,2019,14,7,"Bindal _ 2019 _ 14"
"2263","Bo",1867,2012,1,8,"Bo _ 2012 _ 1"
"2264","Bo",1867,2012,2,8,"Bo _ 2012 _ 2"
"2265","Bo",1867,2012,3,8,"Bo _ 2012 _ 3"
"2266","Bo",1867,2012,4,8,"Bo _ 2012 _ 4"
"2267","Bo",1867,2012,5,8,"Bo _ 2012 _ 5"
"2268","Bo",1867,2012,6,8,"Bo _ 2012 _ 6"
"2269","Bo",1867,2012,7,8,"Bo _ 2012 _ 7"
"2270","Bo",1867,2012,8,8,"Bo _ 2012 _ 8"
"2271","Bo",1867,2012,9,8,"Bo _ 2012 _ 9"
"2272","Bo",1867,2012,10,8,"Bo _ 2012 _ 10"
"2273","Bo",1867,2012,11,8,"Bo _ 2012 _ 11"
"2274","Bo",1867,2012,12,8,"Bo _ 2012 _ 12"
"2275","Bo",1867,2012,13,8,"Bo _ 2012 _ 13"
"2276","Bo",1867,2012,14,8,"Bo _ 2012 _ 14"
"2277","Bo",1867,2012,15,8,"Bo _ 2012 _ 15"
"2278","Bo",1867,2012,16,8,"Bo _ 2012 _ 16"
"2279","Bo",1867,2012,17,8,"Bo _ 2012 _ 17"
"2280","Bo",1867,2012,18,8,"Bo _ 2012 _ 18"
"2281","Bo",1867,2012,19,8,"Bo _ 2012 _ 19"
"2282","Bo",1867,2012,20,8,"Bo _ 2012 _ 20"
"2283","Bo",1867,2012,21,8,"Bo _ 2012 _ 21"
"2284","Bo",1867,2012,22,8,"Bo _ 2012 _ 22"
"2285","Bo",1867,2012,23,8,"Bo _ 2012 _ 23"
"2286","Bo",1867,2012,24,8,"Bo _ 2012 _ 24"
"2287","Bo",1867,2012,25,8,"Bo _ 2012 _ 25"
"2288","Bo",1867,2012,26,8,"Bo _ 2012 _ 26"
"2289","Bo",1867,2012,27,8,"Bo _ 2012 _ 27"
"2290","Bo",1867,2012,28,8,"Bo _ 2012 _ 28"
"2291","Bo",1867,2012,29,8,"Bo _ 2012 _ 29"
"2292","Bo",1867,2012,30,8,"Bo _ 2012 _ 30"
"2293","Bo",1867,2012,31,8,"Bo _ 2012 _ 31"
"2294","Bo",1867,2012,32,8,"Bo _ 2012 _ 32"
"2295","Bo",1867,2012,33,8,"Bo _ 2012 _ 33"
"2296","Bo",1867,2012,34,8,"Bo _ 2012 _ 34"
"2297","Bo",1867,2012,35,8,"Bo _ 2012 _ 35"
"2298","Bo",1867,2012,36,8,"Bo _ 2012 _ 36"
"2299","Bo",1867,2012,37,8,"Bo _ 2012 _ 37"
"2300","Bo",1867,2012,38,8,"Bo _ 2012 _ 38"
"2301","Bo",1867,2012,39,8,"Bo _ 2012 _ 39"
"2302","Bo",1867,2012,40,8,"Bo _ 2012 _ 40"
"2303","Bo",1867,2012,41,8,"Bo _ 2012 _ 41"
"2304","Bo",1867,2012,42,8,"Bo _ 2012 _ 42"
"2305","Bo",1867,2012,43,8,"Bo _ 2012 _ 43"
"2306","Bo",1867,2012,44,8,"Bo _ 2012 _ 44"
"2307","Bo",1867,2012,45,8,"Bo _ 2012 _ 45"
"2308","Bo",1867,2012,46,8,"Bo _ 2012 _ 46"
"2309","Bo",1867,2012,47,8,"Bo _ 2012 _ 47"
"2310","Bo",1867,2012,48,8,"Bo _ 2012 _ 48"
"2311","Bo",1867,2012,49,8,"Bo _ 2012 _ 49"
"2312","Bo",1867,2012,50,8,"Bo _ 2012 _ 50"
"2313","Bo",1867,2012,51,8,"Bo _ 2012 _ 51"
"2314","Bo",1867,2012,52,8,"Bo _ 2012 _ 52"
"2315","Bo",1867,2013,1,8,"Bo _ 2013 _ 1"
"2316","Bo",1867,2013,2,8,"Bo _ 2013 _ 2"
"2317","Bo",1867,2013,3,8,"Bo _ 2013 _ 3"
"2318","Bo",1867,2013,4,8,"Bo _ 2013 _ 4"
"2319","Bo",1867,2013,5,8,"Bo _ 2013 _ 5"
"2320","Bo",1867,2013,6,8,"Bo _ 2013 _ 6"
"2321","Bo",1867,2013,7,8,"Bo _ 2013 _ 7"
"2322","Bo",1867,2013,8,8,"Bo _ 2013 _ 8"
"2323","Bo",1867,2013,9,8,"Bo _ 2013 _ 9"
"2324","Bo",1867,2013,10,8,"Bo _ 2013 _ 10"
"2325","Bo",1867,2013,11,8,"Bo _ 2013 _ 11"
"2326","Bo",1867,2013,12,8,"Bo _ 2013 _ 12"
"2327","Bo",1867,2013,13,8,"Bo _ 2013 _ 13"
"2328","Bo",1867,2013,14,8,"Bo _ 2013 _ 14"
"2329","Bo",1867,2013,15,8,"Bo _ 2013 _ 15"
"2330","Bo",1867,2013,16,8,"Bo _ 2013 _ 16"
"2331","Bo",1867,2013,17,8,"Bo _ 2013 _ 17"
"2332","Bo",1867,2013,18,8,"Bo _ 2013 _ 18"
"2333","Bo",1867,2013,19,8,"Bo _ 2013 _ 19"
"2334","Bo",1867,2013,20,8,"Bo _ 2013 _ 20"
