What,Farmname,Municipality,Location,Latlon,Temperature,Sitting_lice,Moving_lice,Adult_females,Year,Month,Date
Fishfarm:,,1840,15455,"(67.17802,15.409383)",8.18,,0,0,2011,11,1
Fishfarm:,,1840,15455,"(67.17802,15.409383)",7.35,,0,0,2011,12,1
Fishfarm:,,1870,11413,"(68.88583,15.314567)",5.4,,0.2,0.01,2005,2,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",4.3,,0.2,0.1,2005,3,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",4.1,,0.15,0,2005,4,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",4.8,,0.2,0.01,2005,5,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",6.3,,0.35,0.1,2005,6,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",8.1,,0.2,0.5,2005,7,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",10.6,,0.3,0.4,2005,8,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",11.4,,0.2,0.3,2005,9,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",11.8,,0.2,0.2,2005,10,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",12.1,,0,0,2007,9,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",10,,0,0,2007,10,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",8.8,,0,0,2007,11,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",7.8,,0.15,0,2007,12,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",6.1,,0,0,2008,1,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",5.6,,0,0,2008,2,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",4.4,,0,0,2008,3,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",4,,0,0,2008,4,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",3.9,,0,0,2008,5,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",5.7,,0,0,2008,6,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",8.2,,0,0,2008,7,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",10.5,,0,0,2008,8,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",11.2,,0,0,2008,9,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",9.9,,0.3,0,2008,10,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",8.9,,1.95,0,2008,11,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",7.2,,1.2,0.3,2008,12,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",6.1,,1.7,0,2009,1,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",5.1,,2,0,2009,2,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",4.6,,1.35,0,2009,3,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",3.8,,0,0,2009,4,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",4.4,,0.25,0.05,2009,5,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",6.5,,0.1,0,2009,6,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",8.5,,0,0,2009,7,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",11.3,,0,0,2009,8,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",12.4,,0,0,2009,9,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",9.05,,0,0,2009,10,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",10.7,,0,0,2011,10,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",9.1,,0,0,2011,11,
Fishfarm:,,1870,11413,"(68.88583,15.314567)",8.3,,0.02,0,2011,12,
Fishfarm:,,1941,10736,"(69.57698,20.243067)",4.58,,0,0,2005,2,1
Fishfarm:,,1941,10736,"(69.57698,20.243067)",4.4,,0,0,2005,3,1
Fishfarm:,,1828,23816,"(66.25645,12.89285)",4.98,,0,0,2010,5,1
Fishfarm:,,1828,23816,"(66.25645,12.89285)",5.14,,0,0,2010,5,1
Fishfarm:,,1828,23816,"(66.25645,12.89285)",6.49,,0,0,2010,6,1
Fishfarm:,,1828,23816,"(66.25645,12.89285)",6.49,,0,0,2010,6,1
Fishfarm:,,1828,23816,"(66.25645,12.89285)",9.07,,0.02,0,2010,7,1
Fishfarm:,,1828,23816,"(66.25645,12.89285)",9.07,,0.02,0,2010,7,1
Fishfarm:,,1828,23816,"(66.25645,12.89285)",10.45,,0.08,0,2010,8,1
Fishfarm:,,1828,23816,"(66.25645,12.89285)",10.77,,0.05,0,2010,8,1
Fishfarm:,,1828,23816,"(66.25645,12.89285)",11.78,,0.03,0.03,2010,9,1
Fishfarm:,,1828,23816,"(66.25645,12.89285)",11.78,,0.03,0.03,2010,9,1
Fishfarm:,,1828,23816,"(66.25645,12.89285)",11.16,,0.23,0,2010,10,1
Fishfarm:,,1828,23816,"(66.25645,12.89285)",11.16,,0.08,0.05,2010,10,1
Fishfarm:,,1828,23816,"(66.25645,12.89285)",10.22,,0.5,0.4,2010,11,1
Fishfarm:,,1828,23816,"(66.25645,12.89285)",7.55,,0.2,0.2,2010,12,1
Fishfarm:,,1828,23816,"(66.25645,12.89285)",5.2,,0,0.05,2011,1,1
Fishfarm:,,1828,23816,"(66.25645,12.89285)",4,,0.25,0.15,2011,2,1
Fishfarm:,,1828,23816,"(66.25645,12.89285)",3.57,,0,0,2011,3,1
Fishfarm:,,1828,23816,"(66.25645,12.89285)",3.66,,0,0,2011,4,1
Fishfarm:,,1828,23816,"(66.25645,12.89285)",4.25,,0.12,0.08,2011,5,1
Fishfarm:,,1828,23816,"(66.25645,12.89285)",6.5,,0,0,2011,6,1
Fishfarm:,,1828,23816,"(66.25645,12.89285)",9.29,,0.1,0.03,2011,7,1
Fishfarm:,,1828,23816,"(66.25645,12.89285)",11.4,,0.4,0.15,2011,8,1
Fishfarm:,,1828,23816,"(66.25645,12.89285)",10.63,,0.83,0.53,2011,9,1
Fishfarm:,,1828,23816,"(66.25645,12.89285)",10.63,,0.45,0.2,2011,9,1
Fishfarm:,,1828,23816,"(66.25645,12.89285)",10.82,,1,0.5,2011,10,1
Fishfarm:,,1828,23816,"(66.25645,12.89285)",10.93,,0.58,0.58,2011,10,1
Fishfarm:,,1828,23816,"(66.25645,12.89285)",11.34,,0.8,0.2,2011,11,1
Fishfarm:,,1828,23816,"(66.25645,12.89285)",11.26,,0.73,0.6,2011,11,1
Fishfarm:,,1828,23816,"(66.25645,12.89285)",9.53,,0.37,0.4,2011,12,1
Fishfarm:,,1828,23816,"(66.25645,12.89285)",9.54,,0.4,0.3,2011,12,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",4.8,,0.05,0.01,2005,2,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",,,,,2005,3,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",3.8,,0.15,0,2005,4,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",4.3,,0.1,0.05,2005,5,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",6.3,,3.85,0,2005,6,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",8.2,,0.15,0,2005,7,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",11.5,,0.5,0,2005,8,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",11.6,,0.75,0.05,2005,9,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",10.6,,0.01,0,2005,10,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",9,,0,0.01,2005,11,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",7.8,,0.02,0,2005,12,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",6.8,,0.02,0,2006,1,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",4.5,,0,0,2006,2,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",6.7,,0,0,2007,6,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",9.3,,0.05,0,2007,7,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",11.5,,0.2,0.05,2007,8,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",12.3,,0.5,0,2007,9,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",9.8,,1.3,0,2007,10,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",9,,1.9,0.05,2007,11,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",7.7,,1.8,0.05,2007,12,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",6,,0.4,0,2008,1,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",5.1,,0.5,0,2008,2,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",4.7,,0.5,0,2008,3,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",4,,1.35,0.05,2008,4,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",4.3,,1.1,0.05,2008,5,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",6.2,,2.3,0,2008,6,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",7.9,,0.4,0,2008,7,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",10.1,,0.7,0,2008,8,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",11.2,,0.7,0,2008,9,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",9.9,,0.95,0.1,2008,10,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",9.3,,0.2,0,2008,11,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",7.9,,0.75,0,2008,12,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",6.2,,0.9,0,2009,1,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",5.4,,1.65,0.15,2009,2,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",4.8,,0.9,0.4,2009,3,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",,,,,2009,4,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",5.9,,0,0,2010,6,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",7.1,,0,0,2010,7,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",9.7,,0,0,2010,8,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",10.6,,0.35,0.02,2010,9,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",9.8,,0.53,0,2010,10,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",8.9,,0.09,0.12,2010,11,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",6.8,,0,0,2010,12,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",5.6,,0.04,0,2011,1,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",4.1,,0.02,0,2011,2,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",,,,,2011,3,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",3.6,,0,0,2011,4,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",4,,0.02,0,2011,5,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",5.8,,0.06,0,2011,6,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",8.5,,0.02,0,2011,7,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",10.2,,0.15,0,2011,8,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",10.8,,0.73,1.23,2011,9,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",10.4,,2.67,0,2011,10,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",9.1,,1.63,0.43,2011,11,1
Fishfarm:,,1867,19635,"(68.8001,14.593767)",9.1,,0.63,0.22,2011,12,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",11,,0,0,2007,9,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",9,,0,0,2007,10,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",8.2,,0,0,2007,11,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",7,,0.05,0.05,2007,12,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",6.5,,0.05,0.05,2008,1,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",5.5,,0,0,2008,2,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",4.5,,0,0,2008,3,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",4.8,,0,0,2008,4,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",4.9,,0,0,2008,5,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",6.4,,0,0,2008,6,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",8.5,,0,0,2008,7,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",11.8,,0,0,2008,8,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",12.4,,0.35,0.15,2008,9,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",8.4,,0,0,2008,10,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",8.4,,0,0,2008,11,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",7.2,,0,0,2008,12,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",6.6,,0,0,2009,1,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",4.8,,0,0,2009,2,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",4.3,,0,0,2009,3,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",3.8,,0,0,2009,4,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",3.9,,0,0,2009,5,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",7.6,,0,0,2009,6,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",9.4,,0,0,2009,7,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",8,,0,0,2010,6,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",9.4,,0,0,2010,7,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",10.7,,0,0,2010,8,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",11.6,,0,0,2010,9,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",10,,0,0,2010,10,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",8.5,,0,0,2010,11,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",7.8,,0,0,2010,12,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",6.3,,0,0,2011,1,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",4.5,,0,0,2011,2,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",3.7,,0,0,2011,3,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",3.1,,0,0,2011,4,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",3.3,,0,0,2011,5,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",5.3,,0,0,2011,6,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",7.9,,0,0,2011,7,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",11.8,,0,0,2011,8,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",11.7,,0,0,2011,9,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",9.8,,0.1,0,2011,10,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",8.2,,0,0,2011,11,1
Fishfarm:,,1923,23755,"(68.785286,17.64295)",10.3,,0,0,2011,12,1
Fishfarm:,,1840,27856,"(67.26553,15.125183)",,,,,2010,2,1
Fishfarm:,,1840,27856,"(67.26553,15.125183)",,,,,2010,4,1
Fishfarm:,,1840,27856,"(67.26553,15.125183)",,,,,2010,5,1
Fishfarm:,,1840,27856,"(67.26553,15.125183)",,,,,2010,6,1
Fishfarm:,,1840,27856,"(67.26553,15.125183)",,,,,2010,7,1
Fishfarm:,,1840,27856,"(67.26553,15.125183)",,,,,2010,8,1
Fishfarm:,,1840,27856,"(67.26553,15.125183)",,,,,2010,9,1
Fishfarm:,,1840,27856,"(67.26553,15.125183)",,,,,2010,10,1
Fishfarm:,,1840,27856,"(67.26553,15.125183)",,,,,2010,11,1
Fishfarm:,,1840,27856,"(67.26553,15.125183)",,,,,2010,12,1
Fishfarm:,,1818,27976,"(65.9184,12.244683)",9.53,,0,0,2007,11,1
Fishfarm:,,1818,27976,"(65.9184,12.244683)",7.27,,0,0,2007,12,1
Fishfarm:,,1818,27976,"(65.9184,12.244683)",6.26,,0.1,0,2008,1,1
Fishfarm:,,1818,27976,"(65.9184,12.244683)",4.82,,0,0,2008,2,1
Fishfarm:,,1818,27976,"(65.9184,12.244683)",4.54,,0.05,0,2008,3,1
Fishfarm:,,1818,27976,"(65.9184,12.244683)",4.41,,0,0,2008,4,1
Fishfarm:,,1818,27976,"(65.9184,12.244683)",5.21,,0,0,2008,5,1
Fishfarm:,,1818,27976,"(65.9184,12.244683)",7.43,,0,0,2008,6,1
Fishfarm:,,1818,27976,"(65.9184,12.244683)",10.31,,0,0,2008,7,1
Fishfarm:,,1818,27976,"(65.9184,12.244683)",11.91,,0.15,0,2008,8,1
Fishfarm:,,1818,27976,"(65.9184,12.244683)",12.65,,0.45,0.1,2008,9,1
Fishfarm:,,1818,27976,"(65.9184,12.244683)",11.32,,0.02,0.01,2008,10,1
Fishfarm:,,1818,27976,"(65.9184,12.244683)",10.23,,0.19,0.03,2008,11,1
Fishfarm:,,1818,27976,"(65.9184,12.244683)",7.99,,0.29,0.4,2008,12,1
Fishfarm:,,1818,27976,"(65.9184,12.244683)",6.41,,0.65,0.4,2009,1,1
Fishfarm:,,1818,27976,"(65.9184,12.244683)",5.31,,1.64,1.24,2009,2,1
Fishfarm:,,1818,27976,"(65.9184,12.244683)",4.78,,0.16,0.3,2009,3,1
Fishfarm:,,1818,27976,"(65.9184,12.244683)",5.09,,0.38,0.4,2009,4,1
Fishfarm:,,1818,27976,"(65.9184,12.244683)",5.69,,0.11,0.35,2009,5,1
Fishfarm:,,1818,27976,"(65.9184,12.244683)",8.46,,0.05,0.45,2009,6,1
Fishfarm:,,1818,27976,"(65.9184,12.244683)",10.38,,0.3,0.35,2009,7,1
Fishfarm:,,1818,27976,"(65.9184,12.244683)",11.81,,0.4,0.4,2009,8,1
Fishfarm:,,1818,27976,"(65.9184,12.244683)",12.12,,0.4,0.4,2009,9,1
Fishfarm:,,1818,27976,"(65.9184,12.244683)",10.8,,2,0.3,2009,10,1
Fishfarm:,,1818,27976,"(65.9184,12.244683)",5,,0.03,0,2010,5,1
Fishfarm:,,1818,27976,"(65.9184,12.244683)",6.81,,0.08,0.03,2010,6,1
Fishfarm:,,1818,27976,"(65.9184,12.244683)",9.02,,0.48,0,2010,7,1
Fishfarm:,,1818,27976,"(65.9184,12.244683)",11.01,,0.33,0.4,2010,8,1
Fishfarm:,,1818,27976,"(65.9184,12.244683)",11.67,,1.8,1.18,2010,9,1
Fishfarm:,,1818,27976,"(65.9184,12.244683)",11.31,,3.67,1.63,2010,10,1
Fishfarm:,,1818,27976,"(65.9184,12.244683)",10.1,,3.65,2.05,2010,11,1
Fishfarm:,,1818,27976,"(65.9184,12.244683)",6.79,,2.6,2.45,2010,12,1
Fishfarm:,,1818,27976,"(65.9184,12.244683)",4.84,,0.48,0.45,2011,1,1
Fishfarm:,,1818,27976,"(65.9184,12.244683)",3.7,,0.73,0.38,2011,2,1
Fishfarm:,,1818,27976,"(65.9184,12.244683)",2.87,,0,0,2011,3,1
Fishfarm:,,1818,27976,"(65.9184,12.244683)",1.99,,0,0,2011,4,1
Fishfarm:,,1818,31857,"(65.85637,12.311833)",9.37,,0.65,0.24,2011,7,1
Fishfarm:,,1818,31857,"(65.85637,12.311833)",9.86,,0.62,0.15,2011,8,1
Fishfarm:,,1818,31857,"(65.85637,12.311833)",9.74,,1.62,0.43,2011,9,1
Fishfarm:,,1818,31857,"(65.85637,12.311833)",10.47,,2.23,1.31,2011,10,1
Fishfarm:,,1818,31857,"(65.85637,12.311833)",10.44,,2.67,2.8,2011,11,1
Fishfarm:,,1818,31857,"(65.85637,12.311833)",8.84,,0.68,0.59,2011,12,1
Fishfarm:,,2018,31917,"(70.71336,23.827433)",3.35,,0,0,2011,6,1
Fishfarm:,,2018,31917,"(70.71336,23.827433)",6.8,,0,0,2011,7,1
Fishfarm:,,2018,31917,"(70.71336,23.827433)",8.75,,0,0,2011,8,1
Fishfarm:,,2018,31917,"(70.71336,23.827433)",9.9,,0.03,0,2011,9,1
Fishfarm:,,2018,31917,"(70.71336,23.827433)",9.19,,0.15,0,2011,10,1
Fishfarm:,,2018,31917,"(70.71336,23.827433)",8.44,,0,0,2011,11,1
Fishfarm:,,2018,31917,"(70.71336,23.827433)",7.55,,0.07,0,2011,12,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",,,,,2005,2,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",,,,,2005,3,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",,,,,2005,4,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",3.3,,0,0,2006,2,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",3.3,,0,0,2006,2,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",2.5,,0,0,2006,3,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",2.5,,0,0,2006,3,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",2.9,,0,0,2006,4,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",4.3,,0,0,2006,4,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",4.3,,0,0,2006,5,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",4.3,,0,0,2006,5,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",7.6,,0,0,2006,6,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",7.6,,0,0,2006,6,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",10.2,,0,0,2006,7,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",10.2,,0,0,2006,7,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",11.1,,0,0,2006,8,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",11.1,,0,0,2006,8,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",11.6,,1,1,2006,9,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",11.6,,0,0,2006,9,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",9.1,,0,0,2006,10,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",9.1,,1,1,2006,10,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",8.2,,0,0,2006,11,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",8.2,,1,1,2006,11,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",6.5,,0,0,2006,12,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",6.5,,1,1,2006,12,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",5.8,,0,0,2007,1,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",5.8,,1,1,2007,1,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",4.2,,0,0,2007,2,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",4.3,,1,1,2007,2,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",3.9,,0,0,2007,3,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",3.9,,0,0,2007,3,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",2.9,,0,0,2007,4,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",2.9,,0,0,2007,4,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",3.7,,0,0,2007,5,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",3.7,,0,0,2007,5,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",3.7,,0,0,2007,6,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",3.7,,0,0,2007,6,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",9.9,,1,0,2007,7,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",9.9,,1,0,2007,7,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",12.8,,1,1,2007,8,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",10.8,,2,2,2007,9,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",2.6,,0,0,2011,4,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",3.8,,0,0,2011,5,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",7.9,,0,0,2011,6,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",7.9,,0,0,2011,7,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",10.6,,0,0,2011,8,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",10.5,,0.01,0.02,2011,9,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",10.5,,0.01,0.02,2011,10,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",8.9,,0.09,0.3,2011,11,1
Fishfarm:,,1870,11410,"(68.611664,15.381083)",8.39,,0.16,0.1,2011,12,1
Fishfarm:,,1868,11414,"(68.86898,15.30105)",10.2,,0,0,2005,10,1
Fishfarm:,,1868,11414,"(68.86898,15.30105)",9.2,,0,0,2005,11,1
Fishfarm:,,1868,11414,"(68.86898,15.30105)",8.1,,0,0,2005,12,1
Fishfarm:,,1868,11414,"(68.86898,15.30105)",6.6,,0.1,0,2006,1,1
Fishfarm:,,1868,11414,"(68.86898,15.30105)",5.2,,0,0,2006,2,1
Fishfarm:,,1868,11414,"(68.86898,15.30105)",4.9,,0,0,2006,3,1
Fishfarm:,,1868,11414,"(68.86898,15.30105)",3.9,,0,0,2006,4,1
Fishfarm:,,1868,11414,"(68.86898,15.30105)",4,,0,0,2006,5,1
Fishfarm:,,1868,11414,"(68.86898,15.30105)",6.6,,0.2,0.05,2006,6,1
Fishfarm:,,1868,11414,"(68.86898,15.30105)",7.8,,0.15,0.1,2006,7,1
Fishfarm:,,1868,11414,"(68.86898,15.30105)",10.2,,0.15,0.15,2006,8,1
Fishfarm:,,1868,11414,"(68.86898,15.30105)",12,,0.15,0.2,2006,9,1
Fishfarm:,,1868,11414,"(68.86898,15.30105)",11.8,,0,0,2006,10,1
Fishfarm:,,1868,11414,"(68.86898,15.30105)",9.2,,2,0,2006,11,1
Fishfarm:,,1868,11414,"(68.86898,15.30105)",7.8,,0,0,2006,12,1
Fishfarm:,,1868,11414,"(68.86898,15.30105)",6.3,,0,0,2007,1,1
Fishfarm:,,1868,11414,"(68.86898,15.30105)",5.6,,0,0,2007,2,1
Fishfarm:,,1868,11414,"(68.86898,15.30105)",2.8,,0,0,2007,3,1
Fishfarm:,,1868,11414,"(68.86898,15.30105)",3.9,,0,0,2007,4,1
Fishfarm:,,1868,11414,"(68.86898,15.30105)",3.9,,0,0,2007,5,1
Fishfarm:,,1868,11414,"(68.86898,15.30105)",6.5,,0.25,0,2007,6,1
Fishfarm:,,1868,11414,"(68.86898,15.30105)",9.7,,0.25,0.05,2007,7,1
Fishfarm:,,1868,11414,"(68.86898,15.30105)",11.7,,0.4,0.25,2007,8,1
Fishfarm:,,1868,11414,"(68.86898,15.30105)",11.7,,7.2,0.2,2007,9,1
Fishfarm:,,1868,11414,"(68.86898,15.30105)",10.5,,6.2,2.2,2007,10,1
Fishfarm:,,1868,11414,"(68.86898,15.30105)",8.7,,0,0,2007,11,1
Fishfarm:,,1868,11414,"(68.86898,15.30105)",7.7,,0.15,0,2007,12,1
Fishfarm:,,1868,11414,"(68.86898,15.30105)",6.3,,0.1,0.05,2008,1,1
Fishfarm:,,1868,11414,"(68.86898,15.30105)",5,,0,0,2008,2,1
Fishfarm:,,1868,11414,"(68.86898,15.30105)",12.6,,0,0,2009,9,1
Fishfarm:,,1868,11414,"(68.86898,15.30105)",10.5,,0.1,0,2009,10,1
Fishfarm:,,1868,11414,"(68.86898,15.30105)",9,,0.5,0,2009,11,1
