"","yrs","knr2017","kname","county","totalarea","landarea","seaarea","protein_new","momb_mean","lice_stats","sustainability"
"1968",2018,1902,"Tromso",NA,NA,NA,NA,NA,0.915,1,0.95655632348545
"1969",2019,1902,"Tromso",NA,NA,NA,NA,NA,0.495,0.991452991452991,0.700549235078614
"1970",2017,1903,"Harstad",NA,NA,NA,NA,NA,0.854285714285714,0.971199633699634,0.910868801084501
"1971",2018,1903,"Harstad",NA,NA,NA,NA,NA,0.924444444444444,0.978907203907204,0.951286143218043
"1972",2019,1903,"Harstad",NA,NA,NA,NA,NA,1,1,1
"1973",2017,1911,"Kvaefjord",NA,NA,NA,NA,NA,0.551666666666667,0.896825396825397,0.703383733994949
"1974",2018,1911,"Kvaefjord",NA,NA,NA,NA,NA,0.83,1,0.91104335791443
"1975",2019,1911,"Kvaefjord",NA,NA,NA,NA,NA,0.83,1,0.91104335791443
"1976",2017,1913,"Skanland",NA,NA,NA,NA,NA,0.66,0.926282051282051,0.78188627935663
"1977",2018,1913,"Skanland",NA,NA,NA,NA,NA,1,1,1
"1978",2019,1913,"Skanland",NA,NA,NA,NA,NA,NA,1,1
"1979",2017,1917,"Ibestad",NA,NA,NA,NA,NA,0.66,0.964423076923077,0.797821553211764
"1980",2018,1917,"Ibestad",NA,NA,NA,NA,NA,0.83,0.958791208791209,0.892074382154708
"1981",2019,1917,"Ibestad",NA,NA,NA,NA,NA,0.886666666666667,1,0.941629792788369
"1982",2017,1919,"Gratangen",NA,NA,NA,NA,NA,0.66,0.780487804878049,0.717719967131689
"1983",2018,1919,"Gratangen",NA,NA,NA,NA,NA,0.6625,0.979166666666667,0.805417852215027
"1984",2019,1919,"Gratangen",NA,NA,NA,NA,NA,0.776666666666667,1,0.881286937760153
"1985",2017,1920,"Lavangen",NA,NA,NA,NA,NA,0.66,0.96078431372549,0.79631504259233
"1986",2018,1920,"Lavangen",NA,NA,NA,NA,NA,0.33,1,0.574456264653803
"1987",2019,1920,"Lavangen",NA,NA,NA,NA,NA,1,1,1
"1988",2017,1923,"Salangen",NA,NA,NA,NA,NA,1,1,1
"1989",2018,1923,"Salangen",NA,NA,NA,NA,NA,0.83,0.989130434782609,0.906078507012259
"1990",2017,1926,"Dyroy",NA,NA,NA,NA,NA,0.72,0.980769230769231,0.840329605663067
"1991",2018,1926,"Dyroy",NA,NA,NA,NA,NA,1,0.988461538461539,0.994214030509296
"1992",2019,1926,"Dyroy",NA,NA,NA,NA,NA,0.7475,0.923076923076923,0.830662386291808
"1993",2017,1927,"Tranoy",NA,NA,NA,NA,NA,0.886666666666667,0.993589743589744,0.938606896407067
"1994",2018,1927,"Tranoy",NA,NA,NA,NA,NA,1,0.992307692307692,0.996146421118749
"1995",2019,1927,"Tranoy",NA,NA,NA,NA,NA,0.83,1,0.91104335791443
"1996",2017,1928,"Torsken",NA,NA,NA,NA,NA,0.864,0.886858974358974,0.875354873092138
"1997",2018,1928,"Torsken",NA,NA,NA,NA,NA,0.915,1,0.95655632348545
"1998",2019,1928,"Torsken",NA,NA,NA,NA,NA,NA,1,1
"1999",2017,1929,"Berg",NA,NA,NA,NA,NA,0.66,0.943910256410256,0.789291308219449
"2000",2018,1929,"Berg",NA,NA,NA,NA,NA,0.728,1,0.853229160308062
"2001",2019,1929,"Berg",NA,NA,NA,NA,NA,1,1,1
"2002",2017,1931,"Lenvik",NA,NA,NA,NA,NA,0.83,0.983333333333333,0.903419430091398
"2003",2018,1931,"Lenvik",NA,NA,NA,NA,NA,0.83,0.992307692307692,0.907532580470467
"2004",2019,1931,"Lenvik",NA,NA,NA,NA,NA,0.33,0.972222222222222,0.566421515598881
"2005",2017,1936,"Karlsoy",NA,NA,NA,NA,NA,1,0.996732026143791,0.998364675929488
"2006",2018,1936,"Karlsoy",NA,NA,NA,NA,NA,0.83,1,0.91104335791443
"2007",2019,1936,"Karlsoy",NA,NA,NA,NA,NA,1,1,1
"2008",2017,1938,"Lyngen",NA,NA,NA,NA,NA,0.66,1,0.812403840463596
"2009",2018,1938,"Lyngen",NA,NA,NA,NA,NA,0.665,1,0.815475321515005
"2010",2017,1940,"Kafjord",NA,NA,NA,NA,NA,0.83,1,0.91104335791443
"2011",2018,1940,"Kafjord",NA,NA,NA,NA,NA,0.66,1,0.812403840463596
"2012",2017,1941,"Skjervoy",NA,NA,NA,NA,NA,0.915,0.979487179487179,0.946694654696418
"2013",2018,1941,"Skjervoy",NA,NA,NA,NA,NA,0.596,0.982051282051282,0.765050693812223
"2014",2019,1941,"Skjervoy",NA,NA,NA,NA,NA,0.665,1,0.815475321515005
"2015",2017,1942,"Nordreisa",NA,NA,NA,NA,NA,0.66,1,0.812403840463596
"2016",2018,1942,"Nordreisa",NA,NA,NA,NA,NA,0.33,1,0.574456264653803
"2017",2019,1942,"Nordreisa",NA,NA,NA,NA,NA,NA,1,1
"2018",2017,1943,"Kvaenangen",NA,NA,NA,NA,NA,0.464,1,0.681175454637056
"2019",2018,1943,"Kvaenangen",NA,NA,NA,NA,NA,0.932,0.995098039215686,0.963032383956542
"2020",2019,1943,"Kvaenangen",NA,NA,NA,NA,NA,1,1,1
"2021",2017,2004,"Hammerfest",NA,NA,NA,NA,NA,0.932,0.993589743589744,0.962302260740169
"2022",2018,2004,"Hammerfest",NA,NA,NA,NA,NA,0.915,0.993589743589744,0.953485508743901
"2023",2019,2004,"Hammerfest",NA,NA,NA,NA,NA,0.66,1,0.812403840463596
"2024",2017,2012,"Alta",NA,NA,NA,NA,NA,0.878571428571429,0.993421642460104,0.934233306829696
"2025",2018,2012,"Alta",NA,NA,NA,NA,NA,0.899,0.982387057387057,0.939769101743064
"2026",2019,2012,"Alta",NA,NA,NA,NA,NA,0.7475,0.994505494505495,0.862202329585612
"2027",2017,2014,"Loppa",NA,NA,NA,NA,NA,0.666666666666667,1,0.816496580927726
"2028",2018,2014,"Loppa",NA,NA,NA,NA,NA,0.76,1,0.871779788708135
"2029",2019,2014,"Loppa",NA,NA,NA,NA,NA,NA,1,1
"2030",2017,2015,"Hasvik",NA,NA,NA,NA,NA,NA,1,1
"2031",2018,2015,"Hasvik",NA,NA,NA,NA,NA,0.4125,0.979591836734694,0.635674156036771
"2032",2019,2015,"Hasvik",NA,NA,NA,NA,NA,0.66,1,0.812403840463596
"2033",2017,2017,"Kvalsund",NA,NA,NA,NA,NA,0.886666666666667,0.996794871794872,0.94011955959058
"2034",2018,2017,"Kvalsund",NA,NA,NA,NA,NA,1,0.982692307692308,0.991308381732096
"2035",2019,2017,"Kvalsund",NA,NA,NA,NA,NA,1,0.974358974358974,0.987096233585649
"2036",2017,2018,"Masoy",NA,NA,NA,NA,NA,0.951428571428571,0.980769230769231,0.96598750930427
"2037",2018,2018,"Masoy",NA,NA,NA,NA,NA,1,1,1
"2038",2019,2018,"Masoy",NA,NA,NA,NA,NA,1,1,1
"2039",2017,2019,"Nordkapp",NA,NA,NA,NA,NA,0.55,0.971153846153846,0.730845137758072
"2040",2018,2019,"Nordkapp",NA,NA,NA,NA,NA,0.83,0.993464052287582,0.908061211262045
"2041",2019,2019,"Nordkapp",NA,NA,NA,NA,NA,0.33,1,0.574456264653803
"2042",2017,2022,"Lebesby",NA,NA,NA,NA,NA,0.464,1,0.681175454637056
"2043",2018,2022,"Lebesby",NA,NA,NA,NA,NA,1,1,1
"2044",2019,2022,"Lebesby",NA,NA,NA,NA,NA,NA,1,1
"2045",2017,2027,"Nesseby",NA,NA,NA,NA,NA,0.665,1,0.815475321515005
"2046",2018,2027,"Nesseby",NA,NA,NA,NA,NA,0.33,1,0.574456264653803
"2047",2019,2027,"Nesseby",NA,NA,NA,NA,NA,0.66,1,0.812403840463596
"2048",2017,2028,"Batsfjord",NA,NA,NA,NA,NA,0.66,1,0.812403840463596
"2049",2018,2028,"Batsfjord",NA,NA,NA,NA,NA,1,1,1
"2050",2017,2030,"Sor-Varanger",NA,NA,NA,NA,NA,1,1,1
"2051",2018,2030,"Sor-Varanger",NA,NA,NA,NA,NA,0,1,0
"2052",2019,2030,"Sor-Varanger",NA,NA,NA,NA,NA,1,1,1
"2053",2019,1938,"Lyngen",NA,NA,NA,NA,NA,0.773333333333333,NA,0.773333333333333
