"","landing_municip_numb","landing_municip","landing_county","year","local_landings_NOK","local_landings_tonnes","total_landings_NOK","total_landings_tonnes","proportion_local_NOK","proportion_local_tonnes","mean_NOK_per_tonnes","fishing_industry_yes_no"
"1020",2027,"Nesseby","Finnmark","2007",3917.7786,252.9733,6129.2821,407.6095,63.919045266329,62.0626604630167,15.037142412039,1
"1021",2019,"Nordkapp","Finnmark","2007",63939.59324,5068.4004,216937.93083,21807.5297,29.4736807875729,23.2415155211275,9.94784525410964,1
"1022",1942,"Nordreisa","Troms","2007",2340.89131,210.7829,4240.17485,404.5865,55.207424052336,52.0983522683036,10.4802677548559,1
"1023",1868,"Oksnes","Nordland","2007",167495.87276,13604.5849,265486.96549,20384.0863,63.0900550808055,66.7412053686213,13.0242269181327,1
"1024",2020,"Porsanger","Finnmark","2007",4101.78917,225.4823,7441.22474,338.7864,55.1225008425159,66.55588890227,21.9643549445905,1
"1025",1833,"Rana","Nordland","2007",113.98017,4.9561,113.98017,5.8891,100,84.1571717240325,19.3544293695132,0
"1026",1836,"Rodoy","Nordland","2007",10994.15964,1183.3724,16646.08948,1635.805,66.0465009106751,72.3418989427224,10.1760842398697,1
"1027",1856,"Rost","Nordland","2007",47710.84531,3690.0371,191193.0426,13676.5818,24.9542790162177,26.9806970335234,13.9795926640091,1
"1028",1923,"Salangen","Troms","2007",0,0,0,0,0,0,0,0
"1029",1840,"Saltdal","Nordland","2007",42.98774,0.7401,42.98774,0.7401,100,100,58.083691393055,0
"1030",1913,"Skanland","Troms","2007",0,0,0,0.334,0,0,0,0
"1031",1941,"Skjervoy","Troms","2007",41810.3083,3463.2052,104238.40739,11701.1941,40.1102715849926,29.5970237772571,8.90835640355714,1
"1032",1812,"Somna","Nordland","2007",9.20177,0.4092,9.20177,0.4092,100,100,22.4872189638319,0
"1033",2030,"Sor-Varanger","Finnmark","2007",4509.65236,236.1891,478802.51212,39923.3691,0.941860630603744,0.591606132759973,11.9930387368034,1
"1034",1845,"Sorfold","Nordland","2007",1335.06063,156.9341,1444.60984,166.4975,92.4166922468145,94.2561299719215,8.67646565263743,1
"1035",1925,"Sorreisa","Troms","2007",43.94361,1.3169,46.69849,1.8313,94.100708609636,71.910664555234,25.5001856604598,0
"1036",1870,"Sortland","Nordland","2007",3919.82068,1706.2012,168361.69131,32671.7067,2.32821412608794,5.22225917264371,5.15313426555705,1
"1037",1848,"Steigen","Nordland","2007",5310.82436,475.8479,7392.80872,633.2467,71.8377082533254,75.1441578771749,11.6744528159405,1
"1038",1939,"Storfjord","Troms","2007",0,0,0,0,0,0,0,0
"1039",2025,"Tana","Finnmark","2007",0,0,0,11.44,0,0,0,0
"1040",1852,"Tjeldsund","Nordland","2007",0,0,0,0,0,0,0,0
"1041",1928,"Torsken","Troms","2007",19471.06501,1385.3303,90660.46639,9081.1044,21.4769080563076,15.255086154499,9.98341857957277,1
"1042",1835,"Traena","Nordland","2007",14353.91759,2287.4886,149665.65339,50120.7022,9.59065574824736,4.56395960070966,2.98610448019621,1
"1043",1927,"Tranoy","Troms","2007",0,0,0,1.347,0,0,0,0
"1044",1902,"Tromso","Troms","2007",164928.80056,17681.6513,1532654.69123,176164.8023,10.7609888583344,10.0369943763732,8.70011870259965,1
"1045",1850,"Tysfjord","Nordland","2007",381.2371,43.3252,1183.444,191.1212,32.2142070093727,22.6689660801627,6.1921126489369,1
"1046",2003,"Vadso","Finnmark","2007",6.05594,0.4206,40553.75824,3848.3513,0.0149331165909717,0.0109293556438052,10.5379564074621,1
"1047",1857,"Vaeroy","Nordland","2007",56006.18249,6837.7308,215009.19176,46080.2419,26.0482735791667,14.8387476238487,4.66597359073326,1
"1048",1865,"Vagan","Nordland","2007",68857.35432,5642.0194,206870.43242,49307.9244,33.2852566287491,11.4424191824225,4.19548044127365,1
"1049",2002,"Vardo","Finnmark","2007",42794.10516,2822.6925,60060.78206,4160.233,71.2513285578753,67.8493848782027,14.4368793911303,1
"1050",1824,"Vefsn","Nordland","2007",8.32221,0.517,8.32221,2.402,100,21.5237302248127,3.46470024979184,0
"1051",1815,"Vega","Nordland","2007",3658.7006,362.6865,4053.98804,397.3305,90.2494177067182,91.2808103077916,10.2030627902967,1
"1052",1860,"Vestvagoy","Nordland","2007",157062.26428,22940.8288,189855.5465,25537.053,82.7272456219761,89.8335011483118,7.43451276464829,1
"1053",1816,"Vevelstad","Nordland","2007",0,0,0,0,0,0,0,0
"1054",1820,"Alstahaug","Nordland","2006",9.92723,0.7178,9.92723,0.7178,100,100,13.8300780161605,0
"1055",2012,"Alta","Finnmark","2006",4951.08279,406.0081,5066.9787,459.9963,97.7127215869291,88.2633403790422,11.0152596879584,1
"1056",1871,"Andoy","Nordland","2006",179781.04134,17405.9721,209370.20566,19967.8972,85.867538207394,87.1697802009918,10.4853407228078,1
"1057",1854,"Ballangen","Nordland","2006",1141.09765,312.2796,1509.96565,418.8196,75.5710999121073,74.5618399902965,3.60528888810361,1
"1058",1933,"Balsfjord","Troms","2006",594.19815,67.9884,1039.8022,119.779,57.1453060976405,56.7615358284841,8.68100585244492,1
"1059",2028,"Batsfjord","Finnmark","2006",61474.00287,5356.9804,356959.91173,27781.8807,17.2215424897623,19.2822813467772,12.8486590085314,1
"1060",1929,"Berg","Troms","2006",29758.51541,2505.0255,275284.04448,35411.5373,10.8101126842322,7.07403770352551,7.77385184234857,1
"1061",2024,"Berlevag","Finnmark","2006",32779.69305,2841.5108,56831.97849,5322.9387,57.6782542521687,53.3823694043292,10.6768049930765,1
"1062",1811,"Bindal","Nordland","2006",1107.72963,104.6466,1805.50772,176.5934,61.3528049605903,59.2585000345426,10.2240951247329,1
"1063",1867,"Bo","Nordland","2006",44724.983,6068.7375,79016.24943,14932.4801,56.6022600700905,40.6411892690217,5.29156904284105,1
"1064",1804,"Bodo","Nordland","2006",36335.69811,8023.5669,220397.70128,65050.7581,16.4864233605767,12.3343172844591,3.38808812867624,1
"1065",1813,"Bronnoy","Nordland","2006",6688.27219,595.1288,10651.45665,942.1519,62.7920894744476,63.1669691479686,11.3054557869065,1
"1066",1827,"Donna","Nordland","2006",1912.38171,152.6275,6279.47446,561.1721,30.4544866323097,27.1979843616602,11.1899263345416,1
"1067",1926,"Dyroy","Troms","2006",0,0,0,0.317,0,0,0,0
"1068",1853,"Evenes","Nordland","2006",0,0,0,0.437,0,0,0,0
"1069",1841,"Fauske","Nordland","2006",168.95595,16.3931,820.96383,66.3172,20.5801941359585,24.719228194194,12.3793500027142,0
"1070",1859,"Flakstad","Nordland","2006",63353.482,4987.0475,95929.41214,7563.3712,66.0417702836973,65.936833828809,12.6834198141696,1
"1071",2023,"Gamvik","Finnmark","2006",24133.89825,1809.4279,65944.23661,5234.1613,36.5974336661595,34.5695861531818,12.5988162821807,1
"1072",1838,"Gildeskal","Nordland","2006",2568.34563,212.9094,2776.58927,234.948,92.5000199975562,90.6197967209766,11.8178885115004,1
"1073",1919,"Gratangen","Troms","2006",0,0,0,0,0,0,0,0
"1074",1866,"Hadsel","Nordland","2006",86082.44549,7215.8681,167468.8879,14272.3373,51.4020523868302,50.5584190474534,11.7338095632031,1
"1075",1849,"Hamaroy","Nordland","2006",20.55664,0.432,20.55664,0.855,100,50.5263157894737,24.0428538011696,0
"1076",2004,"Hammerfest","Finnmark","2006",100363.44134,10417.0859,384878.65917,38466.2794,26.0766449239966,27.0810852062807,10.0056118026845,1
"1077",1903,"Harstad","Troms","2006",4220.3669,451.5442,10114.27858,1102.4863,41.7268208169129,40.9568989655472,9.17406282508907,1
"1078",2015,"Hasvik","Finnmark","2006",27356.36188,2421.8769,114574.71155,14749.5014,23.8764396697275,16.4200594604506,7.76803964030947,1
"1079",1832,"Hemnes","Nordland","2006",60.2031,3.8632,66.76642,4.122,90.1697290344458,93.7214944201844,16.1975788452208,0
"1080",1818,"Heroy","Nordland","2006",5575.19445,702.3085,11720.52225,1685.2562,47.5677988666418,41.6736932936369,6.95474210390088,1
"1081",1917,"Ibestad","Troms","2006",0,0,0,0,0,0,0,0
"1082",1940,"Kafjord","Troms","2006",1020.42148,133.5022,2192.43938,291.7467,46.542745460082,45.7596264156544,7.51487293600922,1
"1083",1936,"Karlsoy","Troms","2006",50442.95526,4701.7569,105494.00764,15263.6607,47.8159436620679,30.8035994274951,6.91144868281827,1
"1084",1911,"Kvaefjord","Troms","2006",567.5808,83.5627,1579.63284,200.8373,35.9311851227403,41.6071616178867,7.86523638786221,1
"1085",1943,"Kvaenangen","Troms","2006",2871.16534,253.4867,10135.65898,1359.2149,28.3273672256088,18.6494939100506,7.45699519627102,1
"1086",2017,"Kvalsund","Finnmark","2006",152.07668,2.2681,152.07668,5.4931,100,41.2899819773898,27.6850375926162,0
"1087",1920,"Lavangen","Troms","2006",2.74254,0.1823,2.74254,0.1823,100,100,15.0441031267142,0
"1088",2022,"Lebesby","Finnmark","2006",13861.37423,1000.844,47393.00445,3799.8048,29.2477220865452,26.3393530109757,12.4724839681238,1
"1089",1822,"Leirfjord","Nordland","2006",478.3996,6.1745,481.65343,7.4007,99.3244457949775,83.4312970394692,65.0821449322361,0
"1090",1931,"Lenvik","Troms","2006",58466.78271,5022.3138,73606.6766,7044.2154,79.4313578749458,71.2969935587149,10.4492370576857,1
"1091",1851,"Lodingen","Nordland","2006",25081.6517,7463.1125,108659.76949,32585.7692,23.0827396539878,22.9029809122935,3.3345773985903,1
"1092",2014,"Loppa","Finnmark","2006",19415.30642,1818.3514,44706.35298,5960.0737,43.4285177068362,30.5088744120731,7.50097318091889,1
"1093",1834,"Luroy","Nordland","2006",8444.75119,847.4887,8962.74799,897.7705,94.2205582419817,94.3992590533995,9.98333982905431,1
"1094",1938,"Lyngen","Troms","2006",100.34374,2.876,100.34374,2.876,100,100,34.8900347705146,0
"1095",1924,"Malselv","Troms","2006",0,0,0,1.293,0,0,0,0
"1096",2018,"Masoy","Finnmark","2006",51756.68409,5616.1958,180923.46736,18481.7151,28.6069490294562,30.3878496644502,9.78932238599436,1
"1097",1837,"Meloy","Nordland","2006",10311.16076,1057.4156,13393.10944,1548.9298,76.9885500166569,68.2674966935235,8.64668588595816,1
"1098",1874,"Moskenes","Nordland","2006",60192.0009,4955.913,106839.51026,9315.4655,56.3387091100655,53.2009162612432,11.4690468511745,1
"1099",1805,"Narvik","Nordland","2006",425.1662,13.3422,425.1662,13.3422,100,100,31.866273927838,0
"1100",1828,"Nesna","Nordland","2006",62.73161,4.7287,62.73161,5.1177,100,92.3989292064795,12.2577740000391,0
"1101",2027,"Nesseby","Finnmark","2006",1869.84278,143.3874,2335.91599,199.9441,80.0475183184991,71.7137439914456,11.6828453052628,1
"1102",2019,"Nordkapp","Finnmark","2006",53100.85584,4788.8731,174364.29221,19156.9447,30.4539737849804,24.9981047343108,9.10188419607433,1
"1103",1942,"Nordreisa","Troms","2006",1163.54029,119.4572,1986.10039,235.2064,58.5841630090008,50.78824385731,8.44407460851405,1
"1104",1868,"Oksnes","Nordland","2006",181585.91142,14985.8539,244364.57711,20072.901,74.309424699579,74.6571404900567,12.1738545469835,1
"1105",2020,"Porsanger","Finnmark","2006",1976.59257,109.4431,5022.7809,224.8118,39.3525540801511,48.6820976478993,22.3421586411389,1
"1106",1833,"Rana","Nordland","2006",26.0022,0.5646,26.0022,1.0806,100,52.2487506940589,24.0627429205997,0
"1107",1836,"Rodoy","Nordland","2006",8287.24978,927.3862,12925.13491,1299.6358,64.1173174416019,71.3573910475535,9.94519765460447,1
"1108",1856,"Rost","Nordland","2006",40431.36185,3504.5267,183861.74842,14943.4339,21.9900888561342,23.4519503579428,12.3038486100574,1
"1109",1923,"Salangen","Troms","2006",0,0,4.12122,0.7506,0,0,5.49056754596323,0
"1110",1840,"Saltdal","Nordland","2006",29.46125,0.6084,31.45268,0.6503,93.6684886629693,93.5568199292634,48.3664155005382,0
"1111",1913,"Skanland","Troms","2006",0,0,0,0.58,0,0,0,0
"1112",1941,"Skjervoy","Troms","2006",44528.09024,4443.0071,94682.6732,15538.5734,47.0287632732364,28.593404205305,6.09339549794192,1
"1113",1812,"Somna","Nordland","2006",7.98257,0.9992,7.98257,0.9992,100,100,7.98896116893515,0
"1114",2030,"Sor-Varanger","Finnmark","2006",2939.96746,142.108,399988.80582,36380.3419,0.735012434653739,0.390617549418907,10.9946411971461,1
"1115",1845,"Sorfold","Nordland","2006",1405.69499,162.2505,1643.84936,184.9077,85.5123969510199,87.7467514873637,8.89010765911858,1
"1116",1925,"Sorreisa","Troms","2006",8.70062,1.8418,13.29623,2.6789,65.4367440996433,68.7520997424316,4.96331703311061,0
"1117",1870,"Sortland","Nordland","2006",3079.11037,1036.4253,102507.63051,15046.4924,3.00378650319073,6.88815221812095,6.81272603507247,1
"1118",1848,"Steigen","Nordland","2006",4583.43817,487.1729,6610.91888,695.0181,69.3313328025589,70.0949946483408,9.51186577730853,1
"1119",1939,"Storfjord","Troms","2006",0,0,0,0,0,0,0,0
"1120",2025,"Tana","Finnmark","2006",0,0,0,7.892,0,0,0,0
"1121",1852,"Tjeldsund","Nordland","2006",0,0,0,0,0,0,0,0
"1122",1928,"Torsken","Troms","2006",18735.92075,1507.1535,82602.19312,8747.2677,22.6821105376482,17.2299917150129,9.44319940271177,1
"1123",1835,"Traena","Nordland","2006",17259.78159,2630.3692,147849.26327,42391.1157,11.673904359253,6.20500111064546,3.48774173145908,1
"1124",1927,"Tranoy","Troms","2006",0,0,0,1.796,0,0,0,0
"1125",1902,"Tromso","Troms","2006",167406.19533,16051.2296,1335742.07081,138889.9305,12.5328234386212,11.5567986406329,9.61727078414803,1
"1126",1850,"Tysfjord","Nordland","2006",502.47947,55.1109,6890.59254,1087.5224,7.29225341773002,5.06756458533636,6.33604654028276,1
"1127",2003,"Vadso","Finnmark","2006",2023.35983,42.664,81170.66119,7140.0507,2.49272310997175,0.597530771035001,11.3683592176733,1
"1128",1857,"Vaeroy","Nordland","2006",65557.51559,9256.9172,201688.04684,35931.8711,32.5044129372759,25.7624134691945,5.61306830581389,1
"1129",1865,"Vagan","Nordland","2006",89245.73375,9188.6648,251559.95945,47255.3959,35.4769232532566,19.4446890667146,5.32341237775981,1
"1130",2002,"Vardo","Finnmark","2006",33345.70315,2467.9594,46800.22835,3568.6809,71.2511548033932,69.1560682828213,13.114153285602,1
"1131",1824,"Vefsn","Nordland","2006",4.65442,0.3939,4.65442,1.9679,100,20.0162609888714,2.3651709944611,0
"1132",1815,"Vega","Nordland","2006",3387.43056,368.0751,6761.75817,1862.4118,50.0968901110523,19.7633573842262,3.63064611704028,1
"1133",1860,"Vestvagoy","Nordland","2006",144309.39036,14220.8361,188909.5783,17816.4252,76.3907217720998,79.8186838288974,10.6031134854146,1
"1134",1816,"Vevelstad","Nordland","2006",5.98912,0.1365,5.98912,0.1365,100,100,43.876336996337,0
"1135",1820,"Alstahaug","Nordland","2005",16.54844,2.3834,21.71729,2.8779,76.1993784675712,82.8173320824212,7.54622815247229,0
"1136",2012,"Alta","Finnmark","2005",938.17431,82.5774,1117.65272,144.0153,83.9414867616481,57.339324363453,7.76065265287785,1
"1137",1871,"Andoy","Nordland","2005",185624.47616,20050.4224,205517.98059,21891.2444,90.320309506307,91.5910582040736,9.38813604355904,1
"1138",1854,"Ballangen","Nordland","2005",0,0,0,0,0,0,0,0
"1139",1933,"Balsfjord","Troms","2005",656.97209,82.6692,1228.64726,152.2954,53.4711720270308,54.2821385281499,8.06752705597149,1
"1140",2028,"Batsfjord","Finnmark","2005",67466.52813,6111.4633,342142.81223,31681.9177,19.7188208310648,19.2900674696216,10.7993087877379,1
"1141",1929,"Berg","Troms","2005",18061.57424,1758.1493,309269.93768,45028.3444,5.84006786288043,3.90453907072808,6.8683390828822,1
"1142",2024,"Berlevag","Finnmark","2005",26622.48791,2700.9838,62001.84102,6925.4856,42.9382216270197,39.000641341309,8.95270665496727,1
"1143",1811,"Bindal","Nordland","2005",756.58886,99.8614,1272.47645,161.4361,59.4579852538725,61.8581593584087,7.88222987299619,1
"1144",1867,"Bo","Nordland","2005",31111.07055,3667.3135,57976.37584,9679.7063,53.6616338969835,37.886619555802,5.98947675096299,1
"1145",1804,"Bodo","Nordland","2005",42431.30134,8938.6008,253200.87342,61060.9057,16.7579600997729,14.6388277368772,4.14669370716524,1
"1146",1813,"Bronnoy","Nordland","2005",4508.97076,461.6807,6266.30526,672.1336,71.9558108472998,68.6888291256381,9.32300551557012,1
"1147",1827,"Donna","Nordland","2005",1694.88542,152.6996,5273.47297,548.1851,32.1398332681698,27.8554816612126,9.61987651616215,1
"1148",1926,"Dyroy","Troms","2005",0,0,0,0,0,0,0,0
"1149",1853,"Evenes","Nordland","2005",0,0,0,0.68,0,0,0,0
"1150",1841,"Fauske","Nordland","2005",273.27296,24.1961,636.69923,55.9482,42.9202592250661,43.2473252043855,11.3801557512127,0
"1151",1859,"Flakstad","Nordland","2005",56015.39498,4809.2932,85870.92955,7474.4112,65.2320817691672,64.3434388517453,11.4886547250705,1
"1152",2023,"Gamvik","Finnmark","2005",32823.47865,2680.4896,81782.36693,6750.232,40.1351536793923,39.7095922036457,12.1154897979803,1
"1153",1838,"Gildeskal","Nordland","2005",1763.58061,153.9768,2031.3653,184.0759,86.8175020022248,83.6485384561477,11.0354766702214,1
"1154",1919,"Gratangen","Troms","2005",1.60157,0.1013,1.60157,0.4043,100,25.0556517437546,3.96134058867178,0
"1155",1866,"Hadsel","Nordland","2005",86402.93053,9628.4367,119970.85015,12520.1648,72.0199368613043,76.9034342103867,9.5822101439112,1
"1156",1849,"Hamaroy","Nordland","2005",0,0,0,0.439,0,0,0,0
"1157",2004,"Hammerfest","Finnmark","2005",98382.87639,11692.1768,327864.77712,36612.4517,30.0071502813465,31.9349736417679,8.95500743316788,1
"1158",1903,"Harstad","Troms","2005",4501.24021,546.4623,9922.34318,1125.9358,45.364689855446,48.5340549612154,8.81253014603497,1
"1159",2015,"Hasvik","Finnmark","2005",20623.35135,2067.9452,74077.26148,9651.5309,27.8403263538138,21.4260848504355,7.67518254332067,1
"1160",1832,"Hemnes","Nordland","2005",81.52641,5.0607,81.52641,5.0607,100,100,16.1097101191535,0
"1161",1818,"Heroy","Nordland","2005",5199.0738,695.3601,10099.73883,1254.3619,51.4773093394931,55.4353651844815,8.05169451495617,1
"1162",1917,"Ibestad","Troms","2005",1.03772,0.072,1.03772,0.072,100,100,14.4127777777778,0
"1163",1940,"Kafjord","Troms","2005",1503.56772,202.4544,2895.81476,387.2161,51.9220960114175,52.2846028354709,7.47854947147084,1
"1164",1936,"Karlsoy","Troms","2005",45070.19383,4628.2057,123390.17959,14813.6331,36.5265647393973,31.2428805868022,8.32950153126177,1
"1165",1911,"Kvaefjord","Troms","2005",516.34232,83.9781,1457.62045,201.0986,35.4236468073702,41.7596641647431,7.24828740727185,1
"1166",1943,"Kvaenangen","Troms","2005",3297.86117,320.669,6443.0875,647.1102,51.1844852332054,49.5540017758954,9.95670830099727,1
"1167",2017,"Kvalsund","Finnmark","2005",2086.06297,197.0929,3898.48904,361.0052,53.5095250646132,54.5955847727401,10.7989830617398,1
"1168",1920,"Lavangen","Troms","2005",2.47075,0.1875,2.47075,0.1875,100,100,13.1773333333333,0
"1169",2022,"Lebesby","Finnmark","2005",16640.26127,1382.6605,57455.24977,5158.8549,28.9621250218438,26.8016939185477,11.137209881596,1
"1170",1822,"Leirfjord","Nordland","2005",516.14476,9.6236,536.89906,11.2626,96.1344130496336,85.4474100118978,47.6709694031574,0
"1171",1931,"Lenvik","Troms","2005",38614.00829,3554.7473,59984.78057,6382.0605,64.3730091584463,55.6990536206919,9.39896771113342,1
"1172",1851,"Lodingen","Nordland","2005",46474.82415,11851.1875,178650.47915,44753.9735,26.0143853915882,26.4807492456508,3.99183503002253,1
"1173",2014,"Loppa","Finnmark","2005",16906.8592,1732.7836,30539.2342,3412.3975,55.3611105284362,50.7790666239792,8.94949495186302,1
"1174",1834,"Luroy","Nordland","2005",6036.08968,645.4185,6931.94665,714.2938,87.0764012588008,90.3575671523398,9.70461545375306,1
"1175",1938,"Lyngen","Troms","2005",605.70466,72.862,1532.94435,178.654,39.5125015464521,40.7838615424228,8.58052072721573,1
"1176",1924,"Malselv","Troms","2005",0,0,0,1.058,0,0,0,0
"1177",2018,"Masoy","Finnmark","2005",41916.54816,4719.0425,109421.54336,12482.9396,38.3073998710595,37.8039360216082,8.76568715913678,1
"1178",1837,"Meloy","Nordland","2005",7050.10772,760.6845,8838.16234,949.1226,79.7689321465892,80.1460738581085,9.3119290806056,1
"1179",1874,"Moskenes","Nordland","2005",53490.48289,5071.0266,87435.73147,8381.9444,61.1769147357715,60.4994063191352,10.4314377783274,1
"1180",1805,"Narvik","Nordland","2005",353.40936,9.4486,355.45515,9.6384,99.4244590351272,98.0307934926959,36.87906187749,0
"1181",1828,"Nesna","Nordland","2005",117.13195,9.5184,117.13195,10.3254,100,92.1843221570109,11.3440593100509,0
