"","county","municip_name","municip_numb","year","age","main_occupation","part_time_occupation"
"12045","Nordland","Alstahaug",1820,"2008","50-59",12,3
"12046","Nordland","Alstahaug",1820,"2008","60-66",7,3
"12047","Nordland","Alstahaug",1820,"2008","67-69",0,0
"12048","Nordland","Alstahaug",1820,"2008","70 OG OVER",0,5
"12049","Nordland","Alstahaug",1820,"2009","<20",1,0
"12050","Nordland","Alstahaug",1820,"2009","20-29",5,0
"12051","Nordland","Alstahaug",1820,"2009","30-39",7,0
"12052","Nordland","Alstahaug",1820,"2009","40-49",11,0
"12053","Nordland","Alstahaug",1820,"2009","50-59",13,2
"12054","Nordland","Alstahaug",1820,"2009","60-66",7,2
"12055","Nordland","Alstahaug",1820,"2009","67-69",0,1
"12056","Nordland","Alstahaug",1820,"2009","70 OG OVER",0,5
"12057","Nordland","Alstahaug",1820,"2010","<20",1,0
"12058","Nordland","Alstahaug",1820,"2010","20-29",5,0
"12059","Nordland","Alstahaug",1820,"2010","30-39",8,0
"12060","Nordland","Alstahaug",1820,"2010","40-49",10,1
"12061","Nordland","Alstahaug",1820,"2010","50-59",13,1
"12062","Nordland","Alstahaug",1820,"2010","60-66",9,4
"12063","Nordland","Alstahaug",1820,"2010","67-69",1,1
"12064","Nordland","Alstahaug",1820,"2010","70 OG OVER",0,5
"12065","Nordland","Alstahaug",1820,"2011","<20",0,0
"12066","Nordland","Alstahaug",1820,"2011","20-29",5,0
"12067","Nordland","Alstahaug",1820,"2011","30-39",9,0
"12068","Nordland","Alstahaug",1820,"2011","40-49",8,1
"12069","Nordland","Alstahaug",1820,"2011","50-59",11,1
"12070","Nordland","Alstahaug",1820,"2011","60-66",8,4
"12071","Nordland","Alstahaug",1820,"2011","67-69",1,2
"12072","Nordland","Alstahaug",1820,"2011","70 OG OVER",0,4
"12073","Nordland","Alstahaug",1820,"2012","<20",0,0
"12074","Nordland","Alstahaug",1820,"2012","20-29",7,0
"12075","Nordland","Alstahaug",1820,"2012","30-39",8,0
"12076","Nordland","Alstahaug",1820,"2012","40-49",6,1
"12077","Nordland","Alstahaug",1820,"2012","50-59",13,1
"12078","Nordland","Alstahaug",1820,"2012","60-66",8,3
"12079","Nordland","Alstahaug",1820,"2012","67-69",1,2
"12080","Nordland","Alstahaug",1820,"2012","70 OG OVER",0,2
"12081","Nordland","Alstahaug",1820,"2013","<20",1,0
"12082","Nordland","Alstahaug",1820,"2013","20-29",3,0
"12083","Nordland","Alstahaug",1820,"2013","30-39",6,0
"12084","Nordland","Alstahaug",1820,"2013","40-49",5,1
"12085","Nordland","Alstahaug",1820,"2013","50-59",12,1
"12086","Nordland","Alstahaug",1820,"2013","60-66",7,2
"12087","Nordland","Alstahaug",1820,"2013","67-69",0,1
"12088","Nordland","Alstahaug",1820,"2013","70 OG OVER",0,2
"12089","Nordland","Alstahaug",1820,"2014","<20",0,0
"12090","Nordland","Alstahaug",1820,"2014","20-29",5,0
"12091","Nordland","Alstahaug",1820,"2014","30-39",5,0
"12092","Nordland","Alstahaug",1820,"2014","40-49",3,0
"12093","Nordland","Alstahaug",1820,"2014","50-59",13,1
"12094","Nordland","Alstahaug",1820,"2014","60-66",8,3
"12095","Nordland","Alstahaug",1820,"2014","67-69",0,1
"12096","Nordland","Alstahaug",1820,"2014","70 OG OVER",0,1
"12097","Nordland","Alstahaug",1820,"2015","<20",0,0
"12098","Nordland","Alstahaug",1820,"2015","20-29",5,0
"12099","Nordland","Alstahaug",1820,"2015","30-39",4,0
"12100","Nordland","Alstahaug",1820,"2015","40-49",4,1
"12101","Nordland","Alstahaug",1820,"2015","50-59",12,1
"12102","Nordland","Alstahaug",1820,"2015","60-66",7,3
"12103","Nordland","Alstahaug",1820,"2015","67-69",2,0
"12104","Nordland","Alstahaug",1820,"2015","70 OG OVER",0,2
"12105","Nordland","Alstahaug",1820,"2016","<20",0,0
"12106","Nordland","Alstahaug",1820,"2016","20-29",6,0
"12107","Nordland","Alstahaug",1820,"2016","30-39",4,0
"12108","Nordland","Alstahaug",1820,"2016","40-49",3,0
"12109","Nordland","Alstahaug",1820,"2016","50-59",12,1
"12110","Nordland","Alstahaug",1820,"2016","60-66",5,2
"12111","Nordland","Alstahaug",1820,"2016","67-69",2,1
"12112","Nordland","Alstahaug",1820,"2016","70 OG OVER",0,2
"12113","Nordland","Alstahaug",1820,"2017","<20",0,0
"12114","Nordland","Alstahaug",1820,"2017","20-29",9,0
"12115","Nordland","Alstahaug",1820,"2017","30-39",3,0
"12116","Nordland","Alstahaug",1820,"2017","40-49",2,0
"12117","Nordland","Alstahaug",1820,"2017","50-59",8,1
"12118","Nordland","Alstahaug",1820,"2017","60-66",8,1
"12119","Nordland","Alstahaug",1820,"2017","67-69",4,2
"12120","Nordland","Alstahaug",1820,"2017","70 OG OVER",0,2
"12121","Nordland","Alstahaug",1820,"2018","<20",0,0
"12122","Nordland","Alstahaug",1820,"2018","20-29",5,0
"12123","Nordland","Alstahaug",1820,"2018","30-39",5,0
"12124","Nordland","Alstahaug",1820,"2018","40-49",1,0
"12125","Nordland","Alstahaug",1820,"2018","50-59",7,0
"12126","Nordland","Alstahaug",1820,"2018","60-66",8,0
"12127","Nordland","Alstahaug",1820,"2018","67-69",2,3
"12128","Nordland","Alstahaug",1820,"2018","70 OG OVER",1,2
"12129","Nordland","Alstahaug",1820,"2019","<20",0,0
"12130","Nordland","Alstahaug",1820,"2019","20-29",3,0
"12131","Nordland","Alstahaug",1820,"2019","30-39",5,0
"12132","Nordland","Alstahaug",1820,"2019","40-49",1,0
"12133","Nordland","Alstahaug",1820,"2019","50-59",6,0
"12134","Nordland","Alstahaug",1820,"2019","60-66",8,0
"12135","Nordland","Alstahaug",1820,"2019","67-69",2,3
"12136","Nordland","Alstahaug",1820,"2019","70 OG OVER",1,1
"12137","Nordland","Andøy",1871,"1983","<20",21,0
"12138","Nordland","Andøy",1871,"1983","20-29",75,0
"12139","Nordland","Andøy",1871,"1983","30-39",87,2
"12140","Nordland","Andøy",1871,"1983","40-49",42,0
"12141","Nordland","Andøy",1871,"1983","50-59",42,2
"12142","Nordland","Andøy",1871,"1983","60-66",37,5
"12143","Nordland","Andøy",1871,"1983","67-69",9,6
"12144","Nordland","Andøy",1871,"1983","70 OG OVER",8,19
"12145","Nordland","Andøy",1871,"1984","<20",19,0
"12146","Nordland","Andøy",1871,"1984","20-29",87,0
"12147","Nordland","Andøy",1871,"1984","30-39",82,2
"12148","Nordland","Andøy",1871,"1984","40-49",54,0
"12149","Nordland","Andøy",1871,"1984","50-59",44,1
"12150","Nordland","Andøy",1871,"1984","60-66",33,5
"12151","Nordland","Andøy",1871,"1984","67-69",14,5
"12152","Nordland","Andøy",1871,"1984","70 OG OVER",9,23
"12153","Nordland","Andøy",1871,"1985","<20",21,0
"12154","Nordland","Andøy",1871,"1985","20-29",80,1
"12155","Nordland","Andøy",1871,"1985","30-39",76,2
"12156","Nordland","Andøy",1871,"1985","40-49",46,5
"12157","Nordland","Andøy",1871,"1985","50-59",42,5
"12158","Nordland","Andøy",1871,"1985","60-66",28,11
"12159","Nordland","Andøy",1871,"1985","67-69",4,11
"12160","Nordland","Andøy",1871,"1985","70 OG OVER",6,28
"12161","Nordland","Andøy",1871,"1986","<20",16,0
"12162","Nordland","Andøy",1871,"1986","20-29",76,1
"12163","Nordland","Andøy",1871,"1986","30-39",74,2
"12164","Nordland","Andøy",1871,"1986","40-49",46,6
"12165","Nordland","Andøy",1871,"1986","50-59",34,7
"12166","Nordland","Andøy",1871,"1986","60-66",23,16
"12167","Nordland","Andøy",1871,"1986","67-69",4,7
"12168","Nordland","Andøy",1871,"1986","70 OG OVER",6,34
"12169","Nordland","Andøy",1871,"1987","<20",12,0
"12170","Nordland","Andøy",1871,"1987","20-29",83,1
"12171","Nordland","Andøy",1871,"1987","30-39",76,1
"12172","Nordland","Andøy",1871,"1987","40-49",46,6
"12173","Nordland","Andøy",1871,"1987","50-59",36,10
"12174","Nordland","Andøy",1871,"1987","60-66",17,14
"12175","Nordland","Andøy",1871,"1987","67-69",6,7
"12176","Nordland","Andøy",1871,"1987","70 OG OVER",6,38
"12177","Nordland","Andøy",1871,"1988","<20",16,0
"12178","Nordland","Andøy",1871,"1988","20-29",79,2
"12179","Nordland","Andøy",1871,"1988","30-39",70,0
"12180","Nordland","Andøy",1871,"1988","40-49",50,4
"12181","Nordland","Andøy",1871,"1988","50-59",30,12
"12182","Nordland","Andøy",1871,"1988","60-66",14,17
"12183","Nordland","Andøy",1871,"1988","67-69",4,13
"12184","Nordland","Andøy",1871,"1988","70 OG OVER",1,39
"12185","Nordland","Andøy",1871,"1989","<20",19,1
"12186","Nordland","Andøy",1871,"1989","20-29",75,1
"12187","Nordland","Andøy",1871,"1989","30-39",78,0
"12188","Nordland","Andøy",1871,"1989","40-49",58,4
"12189","Nordland","Andøy",1871,"1989","50-59",27,12
"12190","Nordland","Andøy",1871,"1989","60-66",11,24
"12191","Nordland","Andøy",1871,"1989","67-69",6,12
"12192","Nordland","Andøy",1871,"1989","70 OG OVER",2,41
"12193","Nordland","Andøy",1871,"1990","<20",12,0
"12194","Nordland","Andøy",1871,"1990","20-29",74,2
"12195","Nordland","Andøy",1871,"1990","30-39",76,1
"12196","Nordland","Andøy",1871,"1990","40-49",64,4
"12197","Nordland","Andøy",1871,"1990","50-59",27,11
"12198","Nordland","Andøy",1871,"1990","60-66",8,21
"12199","Nordland","Andøy",1871,"1990","67-69",7,10
"12200","Nordland","Andøy",1871,"1990","70 OG OVER",2,41
"12201","Nordland","Andøy",1871,"1991","<20",13,0
"12202","Nordland","Andøy",1871,"1991","20-29",69,1
"12203","Nordland","Andøy",1871,"1991","30-39",66,1
"12204","Nordland","Andøy",1871,"1991","40-49",60,6
"12205","Nordland","Andøy",1871,"1991","50-59",23,7
"12206","Nordland","Andøy",1871,"1991","60-66",12,12
"12207","Nordland","Andøy",1871,"1991","67-69",2,11
"12208","Nordland","Andøy",1871,"1991","70 OG OVER",2,39
"12209","Nordland","Andøy",1871,"1992","<20",12,0
"12210","Nordland","Andøy",1871,"1992","20-29",66,1
"12211","Nordland","Andøy",1871,"1992","30-39",61,1
"12212","Nordland","Andøy",1871,"1992","40-49",56,5
"12213","Nordland","Andøy",1871,"1992","50-59",21,9
"12214","Nordland","Andøy",1871,"1992","60-66",14,13
"12215","Nordland","Andøy",1871,"1992","67-69",2,8
"12216","Nordland","Andøy",1871,"1992","70 OG OVER",3,38
"12217","Nordland","Andøy",1871,"1993","<20",14,0
"12218","Nordland","Andøy",1871,"1993","20-29",75,4
"12219","Nordland","Andøy",1871,"1993","30-39",61,2
"12220","Nordland","Andøy",1871,"1993","40-49",62,4
"12221","Nordland","Andøy",1871,"1993","50-59",24,8
"12222","Nordland","Andøy",1871,"1993","60-66",12,16
"12223","Nordland","Andøy",1871,"1993","67-69",1,7
"12224","Nordland","Andøy",1871,"1993","70 OG OVER",0,46
"12225","Nordland","Andøy",1871,"1994","<20",8,0
"12226","Nordland","Andøy",1871,"1994","20-29",49,7
"12227","Nordland","Andøy",1871,"1994","30-39",55,2
"12228","Nordland","Andøy",1871,"1994","40-49",49,2
"12229","Nordland","Andøy",1871,"1994","50-59",33,11
"12230","Nordland","Andøy",1871,"1994","60-66",13,15
"12231","Nordland","Andøy",1871,"1994","67-69",1,7
"12232","Nordland","Andøy",1871,"1994","70 OG OVER",0,49
"12233","Nordland","Andøy",1871,"1995","<20",9,1
"12234","Nordland","Andøy",1871,"1995","20-29",63,5
"12235","Nordland","Andøy",1871,"1995","30-39",61,4
"12236","Nordland","Andøy",1871,"1995","40-49",54,4
"12237","Nordland","Andøy",1871,"1995","50-59",31,6
"12238","Nordland","Andøy",1871,"1995","60-66",18,15
"12239","Nordland","Andøy",1871,"1995","67-69",1,6
"12240","Nordland","Andøy",1871,"1995","70 OG OVER",0,29
"12241","Nordland","Andøy",1871,"1996","<20",5,1
"12242","Nordland","Andøy",1871,"1996","20-29",72,2
"12243","Nordland","Andøy",1871,"1996","30-39",59,2
"12244","Nordland","Andøy",1871,"1996","40-49",61,0
"12245","Nordland","Andøy",1871,"1996","50-59",38,2
"12246","Nordland","Andøy",1871,"1996","60-66",17,8
"12247","Nordland","Andøy",1871,"1996","67-69",2,4
"12248","Nordland","Andøy",1871,"1996","70 OG OVER",1,11
"12249","Nordland","Andøy",1871,"1997","<20",7,1
"12250","Nordland","Andøy",1871,"1997","20-29",68,1
"12251","Nordland","Andøy",1871,"1997","30-39",69,1
"12252","Nordland","Andøy",1871,"1997","40-49",54,0
"12253","Nordland","Andøy",1871,"1997","50-59",46,3
"12254","Nordland","Andøy",1871,"1997","60-66",17,8
"12255","Nordland","Andøy",1871,"1997","67-69",3,5
"12256","Nordland","Andøy",1871,"1997","70 OG OVER",1,15
"12257","Nordland","Andøy",1871,"1998","<20",4,1
"12258","Nordland","Andøy",1871,"1998","20-29",51,1
"12259","Nordland","Andøy",1871,"1998","30-39",56,1
"12260","Nordland","Andøy",1871,"1998","40-49",40,1
"12261","Nordland","Andøy",1871,"1998","50-59",46,2
"12262","Nordland","Andøy",1871,"1998","60-66",16,6
"12263","Nordland","Andøy",1871,"1998","67-69",5,3
"12264","Nordland","Andøy",1871,"1998","70 OG OVER",1,13
"12265","Nordland","Andøy",1871,"1999","<20",8,1
"12266","Nordland","Andøy",1871,"1999","20-29",60,0
"12267","Nordland","Andøy",1871,"1999","30-39",57,0
"12268","Nordland","Andøy",1871,"1999","40-49",43,2
"12269","Nordland","Andøy",1871,"1999","50-59",51,2
"12270","Nordland","Andøy",1871,"1999","60-66",14,6
"12271","Nordland","Andøy",1871,"1999","67-69",8,2
"12272","Nordland","Andøy",1871,"1999","70 OG OVER",1,15
"12273","Nordland","Andøy",1871,"2000","<20",5,0
"12274","Nordland","Andøy",1871,"2000","20-29",45,1
"12275","Nordland","Andøy",1871,"2000","30-39",61,0
"12276","Nordland","Andøy",1871,"2000","40-49",45,1
"12277","Nordland","Andøy",1871,"2000","50-59",53,2
"12278","Nordland","Andøy",1871,"2000","60-66",15,4
"12279","Nordland","Andøy",1871,"2000","67-69",5,3
"12280","Nordland","Andøy",1871,"2000","70 OG OVER",0,20
"12281","Nordland","Andøy",1871,"2001","<20",2,0
"12282","Nordland","Andøy",1871,"2001","20-29",44,1
"12283","Nordland","Andøy",1871,"2001","30-39",56,1
"12284","Nordland","Andøy",1871,"2001","40-49",45,2
"12285","Nordland","Andøy",1871,"2001","50-59",55,3
"12286","Nordland","Andøy",1871,"2001","60-66",14,2
"12287","Nordland","Andøy",1871,"2001","67-69",6,2
"12288","Nordland","Andøy",1871,"2001","70 OG OVER",2,11
"12289","Nordland","Andøy",1871,"2002","<20",1,0
"12290","Nordland","Andøy",1871,"2002","20-29",45,1
"12291","Nordland","Andøy",1871,"2002","30-39",65,2
"12292","Nordland","Andøy",1871,"2002","40-49",56,1
"12293","Nordland","Andøy",1871,"2002","50-59",54,3
"12294","Nordland","Andøy",1871,"2002","60-66",18,4
"12295","Nordland","Andøy",1871,"2002","67-69",5,1
"12296","Nordland","Andøy",1871,"2002","70 OG OVER",2,14
"12297","Nordland","Andøy",1871,"2003","<20",3,0
"12298","Nordland","Andøy",1871,"2003","20-29",41,2
"12299","Nordland","Andøy",1871,"2003","30-39",66,3
"12300","Nordland","Andøy",1871,"2003","40-49",47,1
"12301","Nordland","Andøy",1871,"2003","50-59",51,5
"12302","Nordland","Andøy",1871,"2003","60-66",24,6
"12303","Nordland","Andøy",1871,"2003","67-69",4,1
"12304","Nordland","Andøy",1871,"2003","70 OG OVER",1,17
"12305","Nordland","Andøy",1871,"2004","<20",2,0
"12306","Nordland","Andøy",1871,"2004","20-29",40,0
"12307","Nordland","Andøy",1871,"2004","30-39",61,0
"12308","Nordland","Andøy",1871,"2004","40-49",48,2
"12309","Nordland","Andøy",1871,"2004","50-59",48,4
"12310","Nordland","Andøy",1871,"2004","60-66",28,5
"12311","Nordland","Andøy",1871,"2004","67-69",3,2
"12312","Nordland","Andøy",1871,"2004","70 OG OVER",1,12
"12313","Nordland","Andøy",1871,"2005","<20",4,0
"12314","Nordland","Andøy",1871,"2005","20-29",35,0
"12315","Nordland","Andøy",1871,"2005","30-39",55,2
"12316","Nordland","Andøy",1871,"2005","40-49",48,0
"12317","Nordland","Andøy",1871,"2005","50-59",42,7
"12318","Nordland","Andøy",1871,"2005","60-66",27,5
"12319","Nordland","Andøy",1871,"2005","67-69",2,2
"12320","Nordland","Andøy",1871,"2005","70 OG OVER",0,9
"12321","Nordland","Andøy",1871,"2006","<20",2,0
"12322","Nordland","Andøy",1871,"2006","20-29",21,0
"12323","Nordland","Andøy",1871,"2006","30-39",48,2
"12324","Nordland","Andøy",1871,"2006","40-49",43,0
"12325","Nordland","Andøy",1871,"2006","50-59",48,7
"12326","Nordland","Andøy",1871,"2006","60-66",27,7
"12327","Nordland","Andøy",1871,"2006","67-69",4,1
"12328","Nordland","Andøy",1871,"2006","70 OG OVER",0,8
"12329","Nordland","Andøy",1871,"2007","<20",3,0
"12330","Nordland","Andøy",1871,"2007","20-29",20,0
"12331","Nordland","Andøy",1871,"2007","30-39",47,2
"12332","Nordland","Andøy",1871,"2007","40-49",46,0
"12333","Nordland","Andøy",1871,"2007","50-59",37,5
"12334","Nordland","Andøy",1871,"2007","60-66",29,9
"12335","Nordland","Andøy",1871,"2007","67-69",3,2
"12336","Nordland","Andøy",1871,"2007","70 OG OVER",0,10
"12337","Nordland","Andøy",1871,"2008","<20",2,0
"12338","Nordland","Andøy",1871,"2008","20-29",16,1
"12339","Nordland","Andøy",1871,"2008","30-39",45,2
"12340","Nordland","Andøy",1871,"2008","40-49",43,2
"12341","Nordland","Andøy",1871,"2008","50-59",33,1
"12342","Nordland","Andøy",1871,"2008","60-66",28,8
"12343","Nordland","Andøy",1871,"2008","67-69",4,1
"12344","Nordland","Andøy",1871,"2008","70 OG OVER",0,7
"12345","Nordland","Andøy",1871,"2009","<20",1,0
"12346","Nordland","Andøy",1871,"2009","20-29",15,1
"12347","Nordland","Andøy",1871,"2009","30-39",47,0
"12348","Nordland","Andøy",1871,"2009","40-49",36,4
"12349","Nordland","Andøy",1871,"2009","50-59",34,1
"12350","Nordland","Andøy",1871,"2009","60-66",29,7
"12351","Nordland","Andøy",1871,"2009","67-69",5,1
"12352","Nordland","Andøy",1871,"2009","70 OG OVER",0,7
"12353","Nordland","Andøy",1871,"2010","<20",2,0
"12354","Nordland","Andøy",1871,"2010","20-29",21,1
"12355","Nordland","Andøy",1871,"2010","30-39",47,0
"12356","Nordland","Andøy",1871,"2010","40-49",41,4
"12357","Nordland","Andøy",1871,"2010","50-59",28,1
"12358","Nordland","Andøy",1871,"2010","60-66",25,6
"12359","Nordland","Andøy",1871,"2010","67-69",8,2
"12360","Nordland","Andøy",1871,"2010","70 OG OVER",1,7
"12361","Nordland","Andøy",1871,"2011","<20",4,0
"12362","Nordland","Andøy",1871,"2011","20-29",14,0
"12363","Nordland","Andøy",1871,"2011","30-39",48,0
"12364","Nordland","Andøy",1871,"2011","40-49",45,3
"12365","Nordland","Andøy",1871,"2011","50-59",28,1
"12366","Nordland","Andøy",1871,"2011","60-66",22,3
"12367","Nordland","Andøy",1871,"2011","67-69",12,3
"12368","Nordland","Andøy",1871,"2011","70 OG OVER",3,5
"12369","Nordland","Andøy",1871,"2012","<20",2,0
"12370","Nordland","Andøy",1871,"2012","20-29",17,0
"12371","Nordland","Andøy",1871,"2012","30-39",42,0
"12372","Nordland","Andøy",1871,"2012","40-49",46,3
"12373","Nordland","Andøy",1871,"2012","50-59",25,0
"12374","Nordland","Andøy",1871,"2012","60-66",21,3
"12375","Nordland","Andøy",1871,"2012","67-69",12,3
"12376","Nordland","Andøy",1871,"2012","70 OG OVER",4,6
"12377","Nordland","Andøy",1871,"2013","<20",2,0
"12378","Nordland","Andøy",1871,"2013","20-29",17,0
"12379","Nordland","Andøy",1871,"2013","30-39",39,0
"12380","Nordland","Andøy",1871,"2013","40-49",46,3
"12381","Nordland","Andøy",1871,"2013","50-59",20,1
"12382","Nordland","Andøy",1871,"2013","60-66",19,3
"12383","Nordland","Andøy",1871,"2013","67-69",8,3
"12384","Nordland","Andøy",1871,"2013","70 OG OVER",8,7
"12385","Nordland","Andøy",1871,"2014","<20",2,0
"12386","Nordland","Andøy",1871,"2014","20-29",15,0
"12387","Nordland","Andøy",1871,"2014","30-39",35,1
"12388","Nordland","Andøy",1871,"2014","40-49",50,4
"12389","Nordland","Andøy",1871,"2014","50-59",23,1
"12390","Nordland","Andøy",1871,"2014","60-66",19,3
"12391","Nordland","Andøy",1871,"2014","67-69",4,1
"12392","Nordland","Andøy",1871,"2014","70 OG OVER",14,9
"12393","Nordland","Andøy",1871,"2015","<20",1,0
"12394","Nordland","Andøy",1871,"2015","20-29",18,0
"12395","Nordland","Andøy",1871,"2015","30-39",33,1
"12396","Nordland","Andøy",1871,"2015","40-49",46,2
"12397","Nordland","Andøy",1871,"2015","50-59",27,1
"12398","Nordland","Andøy",1871,"2015","60-66",18,4
"12399","Nordland","Andøy",1871,"2015","67-69",4,1
"12400","Nordland","Andøy",1871,"2015","70 OG OVER",11,12
"12401","Nordland","Andøy",1871,"2016","<20",2,0
"12402","Nordland","Andøy",1871,"2016","20-29",18,0
"12403","Nordland","Andøy",1871,"2016","30-39",27,1
"12404","Nordland","Andøy",1871,"2016","40-49",48,1
"12405","Nordland","Andøy",1871,"2016","50-59",26,2
"12406","Nordland","Andøy",1871,"2016","60-66",15,4
"12407","Nordland","Andøy",1871,"2016","67-69",7,2
"12408","Nordland","Andøy",1871,"2016","70 OG OVER",9,12
"12409","Nordland","Andøy",1871,"2017","<20",3,0
"12410","Nordland","Andøy",1871,"2017","20-29",16,0
"12411","Nordland","Andøy",1871,"2017","30-39",21,1
"12412","Nordland","Andøy",1871,"2017","40-49",41,1
"12413","Nordland","Andøy",1871,"2017","50-59",27,1
"12414","Nordland","Andøy",1871,"2017","60-66",12,3
"12415","Nordland","Andøy",1871,"2017","67-69",6,3
"12416","Nordland","Andøy",1871,"2017","70 OG OVER",10,7
"12417","Nordland","Andøy",1871,"2018","<20",2,0
"12418","Nordland","Andøy",1871,"2018","20-29",16,0
"12419","Nordland","Andøy",1871,"2018","30-39",19,0
"12420","Nordland","Andøy",1871,"2018","40-49",38,1
