"municip_name","municip_number","water_entity_id","vannregion","vannomrade","vassdragomrade","area","score","reliability_ecological_score","reliability_chemical_score","water_entity_class","reliability_eco_score_num","reliability_chem_score_num","area_km2","total_area_km2","area_prop"
"Øksnes",1868,"steinlandsfjorden_0365030200_c","Nordland","Vesterålen",185,8114552.00258798,68.2835820895522,"low","low","unmodified","0","0",8.11455200258798,534.022145474568,0.0151951601096558
"Bø",1867,"nykvag_0365000031_3_c","Nordland","Vesterålen",185,78713.6872598862,68.2835820895522,"low","low","unmodified","0","0",0.0787136872598862,537.873030618036,0.000146342506091895
"Andøy",1871,"andenes_midt_andfjorden_0401000030_1_c","Nordland","Vesterålen",186,93878115.5294931,100,"low","low","unmodified","0","0",93.8781155294931,950.714056067643,0.098744848601264
"Torsken",1928,"andenes_midt_andfjorden_0401000030_1_c","Nordland","Vesterålen",186,1190821.90889259,100,"low","low","unmodified","0","0",1.19082190889259,553.999685139049,0.00214949925214074
"Andøy",1871,"andfjorden_vest_0401010100_5_c","Nordland","Vesterålen",186,365074074.850066,75,"moderate","low","unmodified","50","0",365.074074850066,950.714056067643,0.383999870960245
"Torsken",1928,"andfjorden_vest_0401010100_5_c","Nordland","Vesterålen",186,85893.503715992,75,"moderate","low","unmodified","50","0",0.085893503715992,553.999685139049,0.000155042513597157
"Sortland",1870,"andfjorden_vest_0401010100_5_c","Nordland","Vesterålen",186,32956196.2673657,75,"moderate","low","unmodified","50","0",32.9561962673657,374.481114880002,0.0880049619536252
"Harstad",1903,"andfjorden_vest_0401010100_5_c","Nordland","Vesterålen",186,1767861.5284266,75,"moderate","low","unmodified","50","0",1.7678615284266,1073.87313788494,0.00164624802135242
"Andøy",1871,"risoysundet_indre_0365011200_c","Nordland","Vesterålen",186,17444369.0103296,75,"low","low","unmodified","0","0",17.4443690103296,950.714056067643,0.0183487021139492
"Andøy",1871,"andenes_0365000032_2_c","Nordland","Vesterålen",186,507153.952787807,25,"moderate",NA,"modified","50",NA,0.507153952787807,950.714056067643,0.000533445308345923
"Andøy",1871,"tranesvagen_0365011400_c","Nordland","Vesterålen",186,6460416.30624127,75,"low","low","unmodified","0","0",6.46041630624127,950.714056067643,0.00679533058863454
"Andøy",1871,"ase_0365011300_1_c","Nordland","Vesterålen",186,27493.8104153727,75,"low","low","unmodified","0","0",0.0274938104153727,950.714056067643,0.0000289191163630135
"Andøy",1871,"risoysundet_ytre_0365011300_2_c","Nordland","Vesterålen",186,29899974.0697809,75,"low","low","unmodified","0","0",29.8999740697809,950.714056067643,0.0314500178880847
"Sortland",1870,"risoysundet_ytre_0365011300_2_c","Nordland","Vesterålen",186,2902366.82745782,75,"low","low","unmodified","0","0",2.90236682745782,374.481114880002,0.00775036900963043
"Andøy",1871,"dverberg_havn_0401010100_1_c","Nordland","Vesterålen",186,45621.2284194435,75,"low","low","unmodified","0","0",0.0456212284194435,950.714056067643,0.0000479862773967418
"Andøy",1871,"nordmela_havn_0365000032_5_c","Nordland","Vesterålen",186,182095.908168965,25,"low",NA,"modified","0",NA,0.182095908168965,950.714056067643,0.00019153593765317
"Andøy",1871,"bleik_havn_0365000032_7_c","Nordland","Vesterålen",186,70780.0891964659,25,"low",NA,"modified","0",NA,0.0707800891964659,950.714056067643,0.0000744493980547921
"Andøy",1871,"gavlfjorden_ytre_0365000032_8_c","Nordland","Vesterålen",186,372890187.244101,100,"low","low","unmodified","0","0",372.890187244101,950.714056067643,0.392221178244124
"Øksnes",1868,"gavlfjorden_ytre_0365000032_8_c","Nordland","Vesterålen",186,183263349.796801,100,"low","low","unmodified","0","0",183.263349796801,534.022145474568,0.343175561818585
"Ibestad",1917,"vagsfjorden_0401020100_4_c","Troms","Harstad - Salangen",187,251559329.619567,100,"high","low","unmodified","100","0",251.559329619567,351.240601258953,0.716202308952616
"Tranøy",1927,"vagsfjorden_0401020100_4_c","Troms","Harstad - Salangen",187,169186845.49524,100,"high","low","unmodified","100","0",169.18684549524,410.854222001296,0.411792885250444
"Skånland",1913,"vagsfjorden_0401020100_4_c","Troms","Harstad - Salangen",187,38013154.1447652,100,"high","low","unmodified","100","0",38.0131541447652,85.6541156594828,0.443798337675753
"Dyrøy",1926,"vagsfjorden_0401020100_4_c","Troms","Harstad - Salangen",187,57194467.4688664,100,"high","low","unmodified","100","0",57.1944674688664,184.470100397769,0.310047359141342
"Harstad",1903,"vagsfjorden_0401020100_4_c","Troms","Harstad - Salangen",187,309144458.801482,100,"high","low","unmodified","100","0",309.144458801482,1073.87313788494,0.287878007089703
"Harstad",1903,"sandoysundet_0401020300_c","Troms","Harstad - Salangen",187,4746666.05563547,75,"moderate","low","unmodified","50","0",4.74666605563547,1073.87313788494,0.00442013668857043
"Harstad",1903,"kvaernsundet_0401020200_c","Troms","Harstad - Salangen",187,19734975.6423737,100,"moderate","low","unmodified","50","0",19.7349756423737,1073.87313788494,0.0183773808526796
"Tjeldsund",1852,"tjeldsundet_sondre_nordoya_0364040200_4_c","Troms","Harstad - Salangen",189,2972438.70417994,75,"low","low","unmodified","0","0",2.97243870417994,128.052235912366,0.0232127044326986
"Harstad",1903,"tjeldsundet_sondre_nordoya_0364040200_4_c","Troms","Harstad - Salangen",189,655413.063230127,75,"low","low","unmodified","0","0",0.655413063230127,1073.87313788494,0.000610326341266906
"Tjeldsund",1852,"ramsundet_nordre_ost_0364040100_4_c","Nordland","Ofotfjorden",189,1960817.64569712,75,"moderate","low","unmodified","50","0",1.96081764569712,128.052235912366,0.0153126388752714
"Skånland",1913,"grovfjorden_ytre_0401020702_4_c","Troms","Harstad - Salangen",189,10386800.2212629,50,"low","low","unmodified","0","0",10.3868002212629,85.6541156594828,0.121264461623251
"Skånland",1913,"grov_havn_0401020702_3_c","Troms","Harstad - Salangen",189,108146.826873322,50,"moderate","low","unmodified","50","0",0.108146826873322,85.6541156594828,0.00126259930466457
"Skånland",1913,"lavangsfjorden_0364040200_1_c","Troms","Harstad - Salangen",189,8239799.07055045,50,"moderate","low","unmodified","50","0",8.23979907055045,85.6541156594828,0.0961985189749398
"Tjeldsund",1852,"lavangsfjorden_0364040200_1_c","Troms","Harstad - Salangen",189,2987874.28453213,50,"moderate","low","unmodified","50","0",2.98787428453213,128.052235912366,0.0233332457121398
"Skånland",1913,"grov_ytre_0401020702_1_c","Troms","Harstad - Salangen",189,219936.293806179,75,"low","low","unmodified","0","0",0.219936293806179,85.6541156594828,0.00256772593018803
"Skånland",1913,"grov_indre_0401020701_1_c","Troms","Harstad - Salangen",189,355017.216704908,75,"low","low","unmodified","0","0",0.355017216704908,85.6541156594828,0.00414477709531525
"Skånland",1913,"grovfjorden_indre_0401020701_2_c","Troms","Harstad - Salangen",189,6379216.49972803,50,"high","low","unmodified","100","0",6.37921649972803,85.6541156594828,0.0744764737877693
"Ibestad",1917,"astafjorden_0401020600_2_c","Troms","Harstad - Salangen",190,40624566.5483221,100,"moderate","low","unmodified","50","0",40.6245665483221,351.240601258953,0.115660223797338
"Gratangen",1919,"astafjorden_0401020600_2_c","Troms","Harstad - Salangen",190,30995452.0979505,100,"moderate","low","unmodified","50","0",30.9954520979505,61.7077078504583,0.502294659413772
"Skånland",1913,"astafjorden_0401020600_2_c","Troms","Harstad - Salangen",190,15641120.5702982,100,"moderate","low","unmodified","50","0",15.6411205702982,85.6541156594828,0.182607927825434
"Salangen",1923,"astafjorden_0401020600_2_c","Troms","Harstad - Salangen",190,1911206.79670066,100,"moderate","low","unmodified","50","0",1.91120679670066,64.5729787994712,0.0295976247686488
"Lavangen",1920,"astafjorden_0401020600_2_c","Troms","Harstad - Salangen",190,118351.102733964,100,"moderate","low","unmodified","50","0",0.118351102733964,21.9267396688419,0.00539756956672141
"Gratangen",1919,"gratangen_0401020802_c","Troms","Harstad - Salangen",190,25055367.2294447,75,"low","low","unmodified","0","0",25.0553672294447,61.7077078504583,0.406033024110433
"Gratangen",1919,"gratangsbotnen_0401020801_c","Troms","Harstad - Salangen",190,5656888.52306306,75,"low","low","unmodified","0","0",5.65688852306306,61.7077078504583,0.0916723164757942
"Salangen",1923,"lavangen_0401020900_c","Troms","Harstad - Salangen",190,5556211.20921717,100,"moderate","low","unmodified","50","0",5.55621120921717,64.5729787994712,0.0860454529513306
"Lavangen",1920,"lavangen_0401020900_c","Troms","Harstad - Salangen",190,21808388.5661079,100,"moderate","low","unmodified","50","0",21.8083885661079,21.9267396688419,0.994602430433279
"Ibestad",1917,"salangen_0401021000_c","Troms","Harstad - Salangen",191,8430310.1589538,100,"high","high","unmodified","100","100",8.4303101589538,351.240601258953,0.0240015252471867
"Salangen",1923,"salangen_0401021000_c","Troms","Harstad - Salangen",191,39342524.1676655,100,"high","high","unmodified","100","100",39.3425241676655,64.5729787994712,0.609272251321131
"Salangen",1923,"sagfjorden_ytre_0401021102_c","Troms","Harstad - Salangen",191,1741325.13825664,75,"low","low","unmodified","0","0",1.74132513825664,64.5729787994712,0.0269667772903006
"Salangen",1923,"sagfjorden_indre_0401021101_c","Troms","Harstad - Salangen",191,14967308.122036,75,"low","low","unmodified","0","0",14.967308122036,64.5729787994712,0.231789030029362
"Ibestad",1917,"straumbotn_0401021400_c","Troms","Harstad - Salangen",192,6822836.92553569,75,"low","low","unmodified","0","0",6.82283692553569,351.240601258953,0.0194249665359887
"Ibestad",1917,"bygda_0401021300_c","Troms","Harstad - Salangen",192,39058827.0941105,75,"low","low","unmodified","0","0",39.0588270941105,351.240601258953,0.111202483295245
"Ibestad",1917,"mjosundet_0401021200_c","Troms","Senja",192,4268356.24799502,75,"low","low","unmodified","0","0",4.26835624799502,351.240601258953,0.012152229078005
"Salangen",1923,"mjosundet_0401021200_c","Troms","Senja",192,1054403.36559524,75,"low","low","unmodified","0","0",1.05440336559524,64.5729787994712,0.0163288636392267
"Dyrøy",1926,"mjosundet_0401021200_c","Troms","Senja",192,2397359.47041728,75,"low","low","unmodified","0","0",2.39735947041728,184.470100397769,0.0129959243543962
"Dyrøy",1926,"dyroysundet_dyreoysundbrua_0401030700_2_c","Troms","Senja",193,647805.625523103,75,"low","low","unmodified","0","0",0.647805625523103,184.470100397769,0.00351171070068404
"Dyrøy",1926,"dyroysundet_0401030700_1_c","Troms","Senja",193,38479753.2228817,100,"moderate","low","unmodified","50","0",38.4797532228817,184.470100397769,0.208596152655139
"Lenvik",1931,"finnfjorden_indre_0401030400_c","Troms","Senja",193,6743291.41626588,100,"low","low","unmodified","0","0",6.74329141626588,474.493244139157,0.0142115646525164
"Sørreisa",1925,"finnfjorden_indre_0401030400_c","Troms","Senja",193,97039.2686261833,100,"low","low","unmodified","0","0",0.0970392686261833,27.3278024060755,0.00355093568023639
"Sørreisa",1925,"reisafjorden_0401030500_1_c","Troms","Senja",193,8381621.70949276,75,"low","low","unmodified","0","0",8.38162170949276,27.3278024060755,0.306706759107325
"Lenvik",1931,"gisundet_smabathavn_finnsnes_0401030100_7_c","Troms","Senja",193,23811.6063407708,50,"moderate","low","unmodified","50","0",0.0238116063407708,474.493244139157,0.0000501832357676044
"Lenvik",1931,"gisundet_finnsnes_gibostad_0401030100_3_c","Troms","Senja",194,37180347.9896689,75,"low","low","unmodified","0","0",37.1803479896689,474.493244139157,0.0783580134151811
"Lenvik",1931,"gisundet_ved_gibostad_0401030100_6_c","Troms","Senja",194,5074925.16363557,75,"low","low","unmodified","0","0",5.07492516363557,474.493244139157,0.0106954634788166
"Lenvik",1931,"gisundet_nordlig_del_0401030100_5_c","Troms","Senja",194,48335163.0835191,100,"low","low","unmodified","0","0",48.3351630835191,474.493244139157,0.101866915241776
"Tranøy",1927,"hofsoybotnen_0401021500_c","Troms","Senja",194,2341058.5292942,100,"low","low","unmodified","0","0",2.3410585292942,410.854222001296,0.00569802719293174
"Tranøy",1927,"eidepollen_0401021600_c","Troms","Senja",194,9792446.58855861,75,"low","low","unmodified","0","0",9.79244658855861,410.854222001296,0.0238343579405343
"Lenvik",1931,"finnfjorden_ytre_0401030300_2_c","Troms","Senja",194,14861818.2224007,100,"low","low","unmodified","0","0",14.8618182224007,474.493244139157,0.0313214537951189
"Sørreisa",1925,"finnfjorden_ytre_0401030300_2_c","Troms","Senja",194,2528113.81650962,100,"low","low","unmodified","0","0",2.52811381650962,27.3278024060755,0.0925106885267721
"Lenvik",1931,"stonnesbotnen_ytre_0402010402_c","Troms","Senja",194,2671905.88063316,75,"low","low","unmodified","0","0",2.67190588063316,474.493244139157,0.00563107254662946
"Lenvik",1931,"laksfjorden_0401031000_c","Troms","Senja",194,4914490.86199784,75,"low","low","unmodified","0","0",4.91449086199784,474.493244139157,0.0103573463325361
"Tranøy",1927,"tranoybotn_0401030900_c","Troms","Senja",194,21455784.0083817,75,"low","low","unmodified","0","0",21.4557840083817,410.854222001296,0.0522223768417646
"Lenvik",1931,"oyfjorden_indre_0402010102_c","Troms","Senja",194,13001631.4511266,75,"moderate","low","unmodified","50","0",13.0016314511266,474.493244139157,0.0274010886597861
"Lenvik",1931,"stonnesbotnen_indre_0402010401_c","Troms","Senja",194,10900646.1286358,75,"low","low","unmodified","0","0",10.9006461286358,474.493244139157,0.0229732377926943
"Lenvik",1931,"lysbotn_0401030202_c","Troms","Senja",194,7214890.36107217,75,"low","low","unmodified","0","0",7.21489036107217,474.493244139157,0.015205464883197
"Lenvik",1931,"baltsfjorden_0402010200_c","Troms","Senja",194,25115772.6350726,75,"low","low","unmodified","0","0",25.1157726350726,474.493244139157,0.0529317813167994
"Lenvik",1931,"lysbotnvannet_0401030201_c","Troms","Senja",194,114860.024246994,75,"low","low","unmodified","0","0",0.114860024246994,474.493244139157,0.000242068829568643
"Tranøy",1927,"solbergfjorden_0401030300_1_c","Troms","Senja",194,19569074.9100364,100,"low","low","unmodified","0","0",19.5690749100364,410.854222001296,0.047630214957301
"Lenvik",1931,"solbergfjorden_0401030300_1_c","Troms","Senja",194,14538136.7213101,100,"low","low","unmodified","0","0",14.5381367213101,474.493244139157,0.0306392912878785
"Sørreisa",1925,"solbergfjorden_0401030300_1_c","Troms","Senja",194,16321027.6114469,100,"low","low","unmodified","0","0",16.3210276114469,27.3278024060755,0.597231616685667
"Dyrøy",1926,"solbergfjorden_0401030300_1_c","Troms","Senja",194,25320203.5521636,100,"low","low","unmodified","0","0",25.3202035521636,184.470100397769,0.13725911948639
"Tranøy",1927,"tranoyfjord_0401030600_c","Troms","Senja",194,83628696.3635603,100,"moderate","low","unmodified","50","0",83.6286963635603,410.854222001296,0.203548343634391
"Dyrøy",1926,"tranoyfjord_0401030600_c","Troms","Senja",194,60430511.0579165,100,"moderate","low","unmodified","50","0",60.4305110579165,184.470100397769,0.327589733662049
"Lenvik",1931,"oyfjorden_ytre_0402010103_c","Troms","Senja",194,19997532.4331544,100,"low","low","unmodified","0","0",19.9975324331544,474.493244139157,0.0421450308938216
"Tranøy",1927,"valvagen_0401030800_c","Troms","Senja",194,5759490.12510899,100,"low","low","unmodified","0","0",5.75949012510899,410.854222001296,0.0140183301440938
"Lenvik",1931,"ornfjorden_0402010101_c","Troms","Senja",194,1414495.51431764,75,"low","low","unmodified","0","0",1.41449551431764,474.493244139157,0.00298106565644337
"Lenvik",1931,"gisundet_ved_finnsnes_0401030100_8_c","Troms","Senja",194,6632863.95274603,75,"low","low","unmodified","0","0",6.63286395274603,474.493244139157,0.0139788374959471
"Andøy",1871,"midt_andfjorden_kasodden_0401000030_2_c","Troms","Senja",195,59218.8665093603,100,"low","low","unmodified","0","0",0.0592188665093603,950.714056067643,0.0000622888303075082
"Berg",1929,"midt_andfjorden_kasodden_0401000030_2_c","Troms","Senja",195,204855870.252021,100,"low","low","unmodified","0","0",204.855870252021,322.146153199467,0.635909720533519
"Lenvik",1931,"midt_andfjorden_kasodden_0401000030_2_c","Troms","Senja",195,136618.507397134,100,"low","low","unmodified","0","0",0.136618507397134,474.493244139157,0.000287925084465622
"Torsken",1928,"midt_andfjorden_kasodden_0401000030_2_c","Troms","Senja",195,209916626.26062,100,"low","low","unmodified","0","0",209.91662626062,553.999685139049,0.378911093077486
"Andøy",1871,"andfjorden_ost_0401010100_6_c","Troms","Senja",195,74160.972461164,100,"low","low","unmodified","0","0",0.074160972461164,950.714056067643,0.0000780055496054299
"Tranøy",1927,"andfjorden_ost_0401010100_6_c","Troms","Senja",195,51845347.5896892,100,"low","low","unmodified","0","0",51.8453475896892,410.854222001296,0.126189156185733
"Torsken",1928,"andfjorden_ost_0401010100_6_c","Troms","Senja",195,282594502.07923,100,"low","low","unmodified","0","0",282.59450207923,553.999685139049,0.510098669114408
"Harstad",1903,"andfjorden_ost_0401010100_6_c","Troms","Senja",195,579642735.101994,100,"low","low","unmodified","0","0",579.642735101994,1073.87313788494,0.539768353125618
"Tranøy",1927,"indre_selfjorden_0401010701_c","Troms","Senja",195,1932277.06212286,100,"low","low","unmodified","0","0",1.93227706212286,410.854222001296,0.00470307218144339
"Torsken",1928,"indre_selfjorden_0401010701_c","Troms","Senja",195,1415894.91154482,100,"low","low","unmodified","0","0",1.41589491154482,553.999685139049,0.00255576844089621
