"Year","Municip_number","Species","SSB","Stock","Flim","Blim","Fmsy","MSYBtrigger","F","b_score","f_score","stock_score","Total_catch_new","Municip_name_new","catch_runmean","Seaarea","catch_per_area","max_catch_area","weighted_catch","weighted_catch_score","total_tons","catch_prop","fish_score"
2001,"1942","Atlantic cod",363501,"cod.27.1-2",0.74,220000,0.4,460000,0.707,0.597920833333333,0.0970588235294119,0.347489828431373,538.9655,"Nordreisa",607.214733333333,243.72,2.49144400678374,5.57334966477031,0.447028117136164,0.155337723727645,1009.3706,0.601577590365059,24.8177377885342
2002,"1942","Atlantic cod",505998,"cod.27.1-2",0.74,220000,0.4,460000,0.655,1,0.25,0.625,551.2007,"Nordreisa",480.409766666667,243.72,1.97115446687456,6.76454968595219,0.291394779902055,0.182121737438785,838.930366666667,0.572645580318526,22.0825456015027
2003,"1942","Atlantic cod",595218,"cod.27.1-2",0.74,220000,0.4,460000,0.576,1,0.482352941176471,0.741176470588235,351.0631,"Nordreisa",378.123533333333,243.72,1.55146698397068,7.56612998527849,0.205054233404579,0.151981372993982,651.209166666667,0.580648357990456,18.2322987219748
2004,"1942","Atlantic cod",709114,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,232.1068,"Nordreisa",251.496533333334,243.72,1.03190765359155,6.83531205252798,0.150967160776502,0.0799237909993246,481.368366666667,0.52246169617433,13.9523422879893
2005,"1942","Atlantic cod",615647,"cod.27.1-2",0.74,220000,0.4,460000,0.72,1,0.0588235294117647,0.529411764705882,171.3197,"Nordreisa",171.589266666667,243.72,0.704042617211008,5.5205201154918,0.127531935847006,0.067516907213121,323.908033333333,0.529746869507508,8.17004093163152
2006,"1942","Atlantic cod",602187,"cod.27.1-2",0.74,220000,0.4,460000,0.659,1,0.238235294117647,0.619117647058824,111.3413,"Nordreisa",160.0563,243.72,0.656722058099459,4.59229792817479,0.143005107327711,0.0885369855661268,296.019766666667,0.540694636045138,8.3292044583954
2007,"1942","Atlantic cod",653169,"cod.27.1-2",0.74,220000,0.4,460000,0.453,1,0.844117647058824,0.922058823529412,197.5079,"Nordreisa",186.743866666667,243.72,0.766222988128454,4.60993545856511,0.166211218142943,0.153256520258273,336.537,0.554898470797169,12.2666780376886
2008,"1942","Atlantic cod",688680,"cod.27.1-2",0.74,220000,0.4,460000,0.319,1,1,1,251.3824,"Nordreisa",242.4106,243.72,0.994627441326113,5.03458199614891,0.197559090722314,0.197559090722314,381.001766666667,0.636245343744251,16.5893013591221
2009,"1942","Atlantic cod",1099774,"cod.27.1-2",0.74,220000,0.4,460000,0.272,1,1,1,278.3415,"Nordreisa",262.084533333333,243.72,1.07535094917665,6.00892485914991,0.178958960942771,0.178958960942771,406.284533333333,0.64507632417872,14.6181281485709
2010,"1942","Atlantic cod",1398250,"cod.27.1-2",0.74,220000,0.4,460000,0.277,1,1,1,256.5297,"Nordreisa",237.244166666667,243.72,0.973429208381203,7.75275763086578,0.125559091968221,0.125559091968221,356.162866666667,0.666111458746495,10.5090879842825
2011,"1942","Atlantic cod",2012786,"cod.27.1-2",0.74,220000,0.4,460000,0.268,1,1,1,176.8613,"Nordreisa",245.913,243.72,1.00899803052683,9.82878396448438,0.10265746344337,0.10265746344337,379.362033333333,0.648227757109062,8.85152208604861
2012,"1942","Atlantic cod",2334475,"cod.27.1-2",0.74,220000,0.4,460000,0.243,1,1,1,304.348,"Nordreisa",296.728766666667,243.72,1.2174986323103,12.3516945023891,0.0985693608334314,0.0985693608334314,451.995033333333,0.656486785879875,9.23179747133222
2013,"1942","Atlantic cod",2645872,"cod.27.1-2",0.74,220000,0.4,460000,0.271,1,1,1,408.977,"Nordreisa",307.275466666667,243.72,1.26077247114175,15.1046429271858,0.0834692006437681,0.0834692006437681,467.490166666667,0.657287550789838,8.42737399989312
2014,"1942","Atlantic cod",2507946,"cod.27.1-2",0.74,220000,0.4,460000,0.299,1,1,1,208.5014,"Nordreisa",239.586833333333,243.72,0.983041331582691,16.0594070924262,0.061212803556509,0.061212803556509,397.849766666667,0.602204282638346,7.3995348214988
2015,"1942","Atlantic cod",2071319,"cod.27.1-2",0.74,220000,0.4,460000,0.318,1,1,1,101.2821,"Nordreisa",133.1781,243.72,0.546438946331857,15.2378587665811,0.035860612353901,0.035860612353901,238.758833333334,0.557793394031495,5.2716321842499
2016,"1942","Atlantic cod",1700333,"cod.27.1-2",0.74,220000,0.4,460000,0.33,1,1,1,89.7508,"Nordreisa",97.1362000000002,243.72,0.398556540292139,436.358408912776,0.000913369679949968,0.000913369679949968,202.797233333334,0.47898187960158,0.0778858737874759
2017,"1942","Atlantic cod",1821497,"cod.27.1-2",0.74,220000,0.4,460000,0.387,1,1,1,100.3757,"Nordreisa",5965157.3755,243.72,24475.452878303,81419.3973665936,0.300609604958158,0.300609604958158,10649302.6869,0.560145349501419,31.25182637599
2018,"1942","Atlantic cod",1525907,"cod.27.1-2",0.74,220000,0.4,460000,0.422,1,0.935294117647059,0.96764705882353,17895282,"Nordreisa",5965157.3755,243.72,24475.452878303,81419.3973665936,0.300609604958158,0.290884000091865,10649302.6869,0.560145349501419,30.7490324250737
1994,"1942","Haddock",165211,"had.27.1-2",0.77,50000,0.35,80000,0.348,1,1,1,113.5263,"Nordreisa",103.6335,243.72,0.425215411127523,3.0420937661597,0.139777220497812,0.139777220497812,2867.49646666667,0.0361407594410985,31.7917497387124
1995,"1942","Haddock",208941,"had.27.1-2",0.77,50000,0.35,80000,0.328,1,1,1,134.8475,"Nordreisa",103.6335,243.72,0.425215411127523,3.0420937661597,0.139777220497812,0.139777220497812,2864.64096666667,0.0361767848766714,38.8624771693101
1996,"1942","Haddock",250661,"had.27.1-2",0.77,50000,0.35,80000,0.391,1,0.902380952380952,0.951190476190476,62.5267,"Nordreisa",76.7701333333333,243.72,0.314993161551507,2.61231849177698,0.120579922602485,0.114694473999268,2645.33333333333,0.0290209677419355,39.960840737283
1997,"1942","Haddock",220527,"had.27.1-2",0.77,50000,0.35,80000,0.465,1,0.726190476190476,0.863095238095238,32.9362,"Nordreisa",43.0214666666667,243.72,0.176520050330981,2.6493601360919,0.0666274274781561,0.0575058153829324,2245.52116666667,0.0191587891957079,33.7568679068791
1998,"1942","Haddock",160426,"had.27.1-2",0.77,50000,0.35,80000,0.46,1,0.738095238095238,0.869047619047619,33.6015,"Nordreisa",35.6556333333333,243.72,0.146297527217025,2.34939648463163,0.0622702588405223,0.0541158201828349,1358.83056666667,0.0262399405842038,25.0463930010744
1999,"1942","Haddock",115023,"had.27.1-2",0.77,50000,0.35,80000,0.466,1,0.723809523809524,0.861904761904762,40.4292,"Nordreisa",43.0694333333333,243.72,0.176716860878604,1.7754590042148,0.0995330562176269,0.085788015120907,1187.38106666667,0.0362726293541484,23.7671630790947
2000,"1942","Haddock",93447,"had.27.1-2",0.77,50000,0.35,80000,0.368,1,0.957142857142857,0.978571428571429,55.1776,"Nordreisa",50.1501,243.72,0.205769325455441,1.20286907324863,0.171065438485098,0.16739975051756,1084.02303333333,0.0462629468728078,26.3037147821946
2001,"1942","Haddock",93381,"had.27.1-2",0.77,50000,0.35,80000,0.365,1,0.964285714285714,0.982142857142857,54.8435,"Nordreisa",44.3508333333333,243.72,0.181974533617813,1.28294465467163,0.141841296859675,0.13930841655861,1009.3706,0.0439390976251273,24.8177377885342
2002,"1942","Haddock",107449,"had.27.1-2",0.77,50000,0.35,80000,0.341,1,1,1,23.0314,"Nordreisa",38.8861666666667,243.72,0.159552628699601,2.12846094365428,0.0749615017251246,0.0749615017251246,838.930366666667,0.0463520790422376,22.0825456015027
2003,"1942","Haddock",139684,"had.27.1-2",0.77,50000,0.35,80000,0.407,1,0.864285714285714,0.932142857142857,38.7836,"Nordreisa",28.1657,243.72,0.115565813228295,2.95863591550317,0.0390605050870684,0.036409970813303,651.209166666667,0.0432513874830284,18.2322987219748
2004,"1942","Haddock",159778,"had.27.1-2",0.77,50000,0.35,80000,0.417,1,0.84047619047619,0.920238095238095,22.6821,"Nordreisa",26.0103,243.72,0.106722058099458,3.4087808031162,0.0313079849551771,0.0288108004408951,481.368366666667,0.0540340865772166,13.9523422879893
2005,"1942","Haddock",174816,"had.27.1-2",0.77,50000,0.35,80000,0.436,1,0.795238095238095,0.897619047619048,16.5652,"Nordreisa",18.0113333333333,243.72,0.0739017451720554,3.08364587108965,0.0239657043193293,0.0215120726866361,323.908033333333,0.055606318707131,8.17004093163152
2006,"1942","Haddock",172205,"had.27.1-2",0.77,50000,0.35,80000,0.389,1,0.907142857142857,0.953571428571429,14.7867,"Nordreisa",17.0237666666667,243.72,0.0698496909021282,2.76571598064943,0.025255554580021,0.0240829752602344,296.019766666667,0.0575088848233446,8.3292044583954
2007,"1942","Haddock",179156,"had.27.1-2",0.77,50000,0.35,80000,0.355,1,0.988095238095238,0.994047619047619,19.7194,"Nordreisa",16.0578666666667,243.72,0.0658865364626074,2.34137256607658,0.0281401334487373,0.0279726326543995,336.537,0.0477150110290003,12.2666780376886
2008,"1942","Haddock",198050,"had.27.1-2",0.77,50000,0.35,80000,0.291,1,1,1,13.6675,"Nordreisa",15.7345666666667,243.72,0.0645600142239729,1.98159154065117,0.0325798798085088,0.0325798798085088,381.001766666667,0.0412978837455959,16.5893013591221
2009,"1942","Haddock",211140,"had.27.1-2",0.77,50000,0.35,80000,0.259,1,1,1,13.8168,"Nordreisa",39.8834,243.72,0.163644345970786,2.09316503076083,0.0781803362687099,0.0781803362687099,406.284533333333,0.0981661784483386,14.6181281485709
2010,"1942","Haddock",311541,"had.27.1-2",0.77,50000,0.35,80000,0.241,1,1,1,92.1659,"Nordreisa",47.8395333333333,243.72,0.196288910771924,3.04667268059472,0.0644273052442272,0.0644273052442272,356.162866666667,0.134319261805882,10.5090879842825
2011,"1942","Haddock",432296,"had.27.1-2",0.77,50000,0.35,80000,0.232,1,1,1,37.5359,"Nordreisa",59.4808666666667,243.72,0.244054105804475,4.06676078562143,0.0600119157899232,0.0600119157899232,379.362033333333,0.15679182796451,8.85152208604861
2012,"1942","Haddock",565427,"had.27.1-2",0.77,50000,0.35,80000,0.206,1,1,1,48.7408,"Nordreisa",61.8183333333333,243.72,0.253644893046666,4.30105253746635,0.0589727493066341,0.0589727493066341,451.995033333333,0.136767727020009,9.23179747133222
2013,"1942","Haddock",604134,"had.27.1-2",0.77,50000,0.35,80000,0.164,1,1,1,99.1783,"Nordreisa",60.3264,243.72,0.247523387493845,3.93205063333962,0.0629502034879993,0.0629502034879993,467.490166666667,0.129043142083915,8.42737399989312
2014,"1942","Haddock",596585,"had.27.1-2",0.77,50000,0.35,80000,0.168,1,1,1,33.0601,"Nordreisa",55.3055333333333,243.72,0.226922424640298,3.40508696639748,0.0666421817943691,0.0666421817943691,397.849766666667,0.1390110990807,7.3995348214988
2015,"1942","Haddock",555089,"had.27.1-2",0.77,50000,0.35,80000,0.201,1,1,1,33.6782,"Nordreisa",28.1335333333333,243.72,0.115433831172384,3.1317300731204,0.0368594446127879,0.0368594446127879,238.758833333334,0.117832429236475,5.2716321842499
2016,"1942","Haddock",526338,"had.27.1-2",0.77,50000,0.35,80000,0.255,1,1,1,17.6623,"Nordreisa",19.4852,243.72,0.0799491219432135,90.8430075019595,0.000880080086973002,0.000880080086973002,202.797233333334,0.0960821786359018,0.0778858737874759
2017,"1942","Haddock",388448,"had.27.1-2",0.77,50000,0.35,80000,0.383,1,0.921428571428571,0.960714285714286,7.1151,"Nordreisa",2066347.59246667,243.72,8478.36694759013,23325.4177187032,0.363481891292855,0.349202245563493,10649302.6869,0.194035952702193,31.25182637599
2018,"1942","Haddock",279971,"had.27.1-2",0.77,50000,0.35,80000,0.378,1,0.933333333333333,0.966666666666667,6199018,"Nordreisa",2066347.59246667,243.72,8478.36694759013,23325.4177187032,0.363481891292855,0.35136582824976,10649302.6869,0.194035952702193,30.7490324250737
1994,"1942","Saithe",147869,"pok.27.1-2",0.58,136000,NA,220000,0.477,0.141297619047619,NA,0.141297619047619,275.1621,"Nordreisa",571.263933333333,243.72,2.34393539033864,3.87417625720179,0.605015165735283,0.0854872024060961,2867.49646666667,0.199220448908661,31.7917497387124
1995,"1942","Saithe",196889,"pok.27.1-2",0.58,136000,NA,220000,0.372,0.724869047619048,NA,0.724869047619048,733.9828,"Nordreisa",571.263933333333,243.72,2.34393539033864,3.87417625720179,0.605015165735283,0.438556766981615,2864.64096666667,0.199419033652257,38.8624771693101
1996,"1942","Saithe",246126,"pok.27.1-2",0.58,136000,NA,220000,0.36,1,NA,1,704.6469,"Nordreisa",698.897933333333,243.72,2.86762651129712,4.90991455058444,0.584048150279066,0.584048150279066,2645.33333333333,0.264200327620968,39.960840737283
1997,"1942","Saithe",245371,"pok.27.1-2",0.58,136000,NA,220000,0.255,1,NA,1,658.0641,"Nordreisa",649.7469,243.72,2.6659564254062,5.60136145292458,0.475947936552864,0.475947936552864,2245.52116666667,0.289352382709671,33.7568679068791
1998,"1942","Saithe",294112,"pok.27.1-2",0.58,136000,NA,220000,0.254,1,NA,1,586.5297,"Nordreisa",550.9621,243.72,2.26063556540292,4.79545264006449,0.471412343126075,0.471412343126075,1358.83056666667,0.40546784383248,25.0463930010744
1999,"1942","Saithe",310104,"pok.27.1-2",0.58,136000,NA,220000,0.254,1,NA,1,408.2925,"Nordreisa",469.709566666667,243.72,1.92725080693692,3.64016136757,0.52944103635259,0.52944103635259,1187.38106666667,0.395584517770089,23.7671630790947
2000,"1942","Saithe",370374,"pok.27.1-2",0.58,136000,NA,220000,0.225,1,NA,1,414.3065,"Nordreisa",416.299633333333,243.72,1.7081061600744,2.67068724676428,0.639575510814263,0.639575510814263,1084.02303333333,0.38403209206102,26.3037147821946
2001,"1942","Saithe",376555,"pok.27.1-2",0.58,136000,NA,220000,0.196,1,NA,1,426.2999,"Nordreisa",357.805033333333,243.72,1.46809877455003,3.50192735906863,0.419225935897336,0.419225935897336,1009.3706,0.354483312009814,24.8177377885342
2002,"1942","Saithe",452970,"pok.27.1-2",0.58,136000,NA,220000,0.188,1,NA,1,232.8087,"Nordreisa",319.634433333333,243.72,1.31148216532633,4.41959512867647,0.296742603596606,0.296742603596606,838.930366666667,0.381002340639237,22.0825456015027
2003,"1942","Saithe",442949,"pok.27.1-2",0.58,136000,NA,220000,0.182,1,NA,1,299.7947,"Nordreisa",244.919933333333,243.72,1.00492340937688,4.08594623161765,0.245946312655961,0.245946312655961,651.209166666667,0.376100254526515,18.2322987219748
2004,"1942","Saithe",525691,"pok.27.1-2",0.58,136000,NA,220000,0.176,1,NA,1,202.1564,"Nordreisa",203.861533333333,243.72,0.836457957218666,3.68199950980392,0.22717492356842,0.22717492356842,481.368366666667,0.423504217248453,13.9523422879893
2005,"1942","Saithe",611511,"pok.27.1-2",0.58,136000,NA,220000,0.207,1,NA,1,109.6335,"Nordreisa",134.307433333333,243.72,0.551072679030582,5.10760297181373,0.107892622443771,0.107892622443771,323.908033333333,0.414646811785362,8.17004093163152
2006,"1942","Saithe",543695,"pok.27.1-2",0.58,136000,NA,220000,0.247,1,NA,1,91.1324,"Nordreisa",118.9397,243.72,0.488017807319875,5.76114172794118,0.0847085231305836,0.0847085231305836,296.019766666667,0.401796479131517,8.3292044583954
2007,"1942","Saithe",552527,"pok.27.1-2",0.58,136000,NA,220000,0.261,1,NA,1,156.0532,"Nordreisa",133.735266666667,243.72,0.548725039663001,6.00866320465686,0.0913223159583526,0.0913223159583526,336.537,0.397386518173831,12.2666780376886
2008,"1942","Saithe",477066,"pok.27.1-2",0.58,136000,NA,220000,0.329,1,NA,1,154.0202,"Nordreisa",122.8566,243.72,0.504089118660758,4.18380309436275,0.120485861139108,0.120485861139108,381.001766666667,0.322456772510154,16.5893013591221
2009,"1942","Saithe",368792,"pok.27.1-2",0.58,136000,NA,220000,0.342,1,NA,1,58.4964,"Nordreisa",104.3166,243.72,0.428018217626785,4.76477832751438,0.0898296181283353,0.0898296181283353,406.284533333333,0.256757497372941,14.6181281485709
2010,"1942","Saithe",333601,"pok.27.1-2",0.58,136000,NA,220000,0.377,1,NA,1,100.4332,"Nordreisa",71.0791666666667,243.72,0.291642732096942,4.54685458435423,0.0641416448857827,0.0641416448857827,356.162866666667,0.199569279447623,10.5090879842825
2011,"1942","Saithe",298212,"pok.27.1-2",0.58,136000,NA,220000,0.373,1,NA,1,54.3079,"Nordreisa",73.9681666666667,243.72,0.303496498714372,4.71129523039789,0.0644189089989889,0.0644189089989889,379.362033333333,0.194980414926428,8.85152208604861
2012,"1942","Saithe",307997,"pok.27.1-2",0.58,136000,NA,220000,0.351,1,NA,1,67.1634,"Nordreisa",93.4479333333333,243.72,0.383423327315499,4.05625313853484,0.094526479048592,0.094526479048592,451.995033333333,0.206745487100116,9.23179747133222
2013,"1942","Saithe",331872,"pok.27.1-2",0.58,136000,NA,220000,0.289,1,NA,1,158.8725,"Nordreisa",99.8883,243.72,0.409848596750369,4.11384032882258,0.0996267633137992,0.0996267633137992,467.490166666667,0.213669307126246,8.42737399989312
2014,"1942","Saithe",360463,"pok.27.1-2",0.58,136000,NA,220000,0.261,1,NA,1,73.629,"Nordreisa",102.9574,243.72,0.422441326111932,3.9227229315402,0.107690839624522,0.107690839624522,397.849766666667,0.258784618280954,7.3995348214988
2015,"1942","Saithe",372942,"pok.27.1-2",0.58,136000,NA,220000,0.247,1,NA,1,76.3707,"Nordreisa",77.4472,243.72,0.317771212867225,3.63326718290938,0.0874615592164531,0.0874615592164531,238.758833333334,0.32437417673203,5.2716321842499
2016,"1942","Saithe",413202,"pok.27.1-2",0.58,136000,NA,220000,0.241,1,NA,1,82.3419,"Nordreisa",86.1758333333333,243.72,0.353585398544778,585.064609786138,0.000604352737510522,0.000604352737510522,202.797233333334,0.424935941762519,0.0778858737874759
2017,"1942","Saithe",431671,"pok.27.1-2",0.58,136000,NA,220000,0.22,1,NA,1,99.8149,"Nordreisa",2617797.71893333,243.72,10741.0049193063,34570.5528671463,0.3106980950112,0.3106980950112,10649302.6869,0.245818697796388,31.25182637599
2018,"1942","Saithe",494841,"pok.27.1-2",0.58,136000,NA,220000,0.231,1,NA,1,7853211,"Nordreisa",2617797.71893333,243.72,10741.0049193063,34570.5528671463,0.3106980950112,0.3106980950112,10649302.6869,0.245818697796388,30.7490324250737
1994,"1942","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.9565,"Nordreisa",2.9565,243.72,0.0121307237813885,0.678883254289253,0.0178686448733937,0.0178686448733937,2867.49646666667,0.00103103875954791,31.7917497387124
1995,"1942","Shrimp",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.101,"Nordreisa",0.101,243.72,0.000414409978664041,0.678883254289253,0.000610428930225862,0.000610428930225862,2864.64096666667,0.0000352574724634777,38.8624771693101
1994,"1943","Atlantic cod",591364,"cod.27.1-2",0.74,220000,0.4,460000,0.797,1,0,0.5,1940.3359,"Kvaenangen",1685.2113,573.01,2.94098061115862,11.5957758976268,0.253625168089056,0.126812584044528,2719.37146666667,0.619706178672856,10.1469848382213
1995,"1943","Atlantic cod",523318,"cod.27.1-2",0.74,220000,0.4,460000,0.782,1,0,0.5,1824.5176,"Kvaenangen",1685.2113,573.01,2.94098061115862,11.5957758976268,0.253625168089056,0.126812584044528,2719.37146666667,0.619706178672856,19.2345967416356
1996,"1943","Atlantic cod",546404,"cod.27.1-2",0.74,220000,0.4,460000,0.766,1,0,0.5,1290.7804,"Kvaenangen",1372.39166666667,573.01,2.39505709615306,11.203589232838,0.21377587542509,0.106887937712545,2293.3547,0.598421023432035,18.37168757337
1997,"1943","Atlantic cod",544203,"cod.27.1-2",0.74,220000,0.4,460000,0.947,1,0,0.5,1001.877,"Kvaenangen",867.368633333333,573.01,1.51370592717986,11.0830323623589,0.136578679705099,0.0682893398525493,1542.30603333333,0.562384257460706,12.6690067908007
1998,"1943","Atlantic cod",377854,"cod.27.1-2",0.74,220000,0.4,460000,0.96,0.657725,0,0.3288625,309.4485,"Kvaenangen",554.063,573.01,0.966934259437008,10.2268746645112,0.0945483631272427,0.0310934110689329,1292.95856666667,0.428523399190131,16.2931131955448
1999,"1943","Atlantic cod",283058,"cod.27.1-2",0.74,220000,0.4,460000,0.96,0.262741666666667,0,0.131370833333333,350.8635,"Kvaenangen",461.349,573.01,0.805132545679831,8.22380253054373,0.0979027089584796,0.0128615604614662,1298.2578,0.355360083336299,24.4821764071819
2000,"1943","Atlantic cod",239037,"cod.27.1-2",0.74,220000,0.4,460000,0.823,0.0793208333333333,0,0.0396604166666666,723.735,"Kvaenangen",670.068466666667,573.01,1.16938354769841,5.91757457435674,0.197611966356254,0.00783737292400835,1548.6968,0.432666010975594,29.4277485689725
2001,"1943","Atlantic cod",363501,"cod.27.1-2",0.74,220000,0.4,460000,0.707,0.597920833333333,0.0970588235294119,0.347489828431373,935.6069,"Kvaenangen",792.345366666667,573.01,1.3827775547838,5.57334966477031,0.248105293576765,0.0862140658979054,1400.8547,0.565615667825269,15.6870949347155
