"","Year","Municip_number","Municip_name_new","Species","Spp_year","SSB","Bmsy","SSB.Bmsy","Blim","Seaarea","Total_catch_new","Blim.Bmsy","stock_score"
"3159",2008,2018,"Masoy","Haddock","Haddock_2008",213691,80000,2.6711375,50000,2746.77,6006.4002,0.625,1
"3160",2008,2018,"Masoy","Kingcrab","Kingcrab_2008",NA,NA,1,NA,2746.77,208.5495,NA,1
"3161",2008,2018,"Masoy","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,2746.77,25077.5024,0.618181818181818,1
"3162",2008,2019,"Nordkapp","Cod","Cod_2008",694325,460000,1.50940217391304,220000,3172.78,27726.6846,0.478260869565217,1
"3163",2008,2019,"Nordkapp","Haddock","Haddock_2008",213691,80000,2.6711375,50000,3172.78,2562.3942,0.625,1
"3164",2008,2019,"Nordkapp","Kingcrab","Kingcrab_2008",NA,NA,1,NA,3172.78,1216.3884,NA,1
"3165",2008,2019,"Nordkapp","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,3172.78,8366.7042,0.618181818181818,1
"3166",2008,2020,"Porsanger","Cod","Cod_2008",694325,460000,1.50940217391304,220000,1123.38,871.695,0.478260869565217,1
"3167",2008,2020,"Porsanger","Haddock","Haddock_2008",213691,80000,2.6711375,50000,1123.38,2.5074,0.625,1
"3168",2008,2020,"Porsanger","Kingcrab","Kingcrab_2008",NA,NA,1,NA,1123.38,300.879,NA,1
"3169",2008,2020,"Porsanger","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,1123.38,0.1838,0.618181818181818,1
"3170",2008,2022,"Lebesby","Cod","Cod_2008",694325,460000,1.50940217391304,220000,2269.84,13136.211,0.478260869565217,1
"3171",2008,2022,"Lebesby","Haddock","Haddock_2008",213691,80000,2.6711375,50000,2269.84,2559.9012,0.625,1
"3172",2008,2022,"Lebesby","Kingcrab","Kingcrab_2008",NA,NA,1,NA,2269.84,35.187,NA,1
"3173",2008,2022,"Lebesby","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,2269.84,679.0212,0.618181818181818,1
"3174",2008,2023,"Gamvik","Cod","Cod_2008",694325,460000,1.50940217391304,220000,1688.92,16148.19,0.478260869565217,1
"3175",2008,2023,"Gamvik","Haddock","Haddock_2008",213691,80000,2.6711375,50000,1688.92,3948.3168,0.625,1
"3176",2008,2023,"Gamvik","Kingcrab","Kingcrab_2008",NA,NA,1,NA,1688.92,102.8505,NA,1
"3177",2008,2023,"Gamvik","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,1688.92,390.005,0.618181818181818,1
"3178",2008,2024,"Berlevag","Cod","Cod_2008",694325,460000,1.50940217391304,220000,1319.16,13241.3898,0.478260869565217,1
"3179",2008,2024,"Berlevag","Haddock","Haddock_2008",213691,80000,2.6711375,50000,1319.16,4901.3988,0.625,1
"3180",2008,2024,"Berlevag","Kingcrab","Kingcrab_2008",NA,NA,1,NA,1319.16,51.6795,NA,1
"3181",2008,2024,"Berlevag","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,1319.16,613.767,0.618181818181818,1
"3182",2008,2027,"Nesseby","Cod","Cod_2008",694325,460000,1.50940217391304,220000,200.5,1650.987,0.478260869565217,1
"3183",2008,2027,"Nesseby","Haddock","Haddock_2008",213691,80000,2.6711375,50000,200.5,8.3754,0.625,1
"3184",2008,2027,"Nesseby","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,200.5,8.534,0.618181818181818,1
"3185",2008,2028,"Batsfjord","Cod","Cod_2008",694325,460000,1.50940217391304,220000,1379.46,40728.0396,0.478260869565217,1
"3186",2008,2028,"Batsfjord","Haddock","Haddock_2008",213691,80000,2.6711375,50000,1379.46,10051.8519,0.625,1
"3187",2008,2028,"Batsfjord","Kingcrab","Kingcrab_2008",NA,NA,1,NA,1379.46,12.93,NA,1
"3188",2008,2028,"Batsfjord","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,1379.46,2833.4732,0.618181818181818,1
"3189",2008,2030,"Sor-Varanger","Cod","Cod_2008",694325,460000,1.50940217391304,220000,1135.7,2280,0.478260869565217,1
"3190",2008,2030,"Sor-Varanger","Haddock","Haddock_2008",213691,80000,2.6711375,50000,1135.7,37.0914,0.625,1
"3191",2008,2030,"Sor-Varanger","Kingcrab","Kingcrab_2008",NA,NA,1,NA,1135.7,137.286,NA,1
"3192",2008,2030,"Sor-Varanger","Saithe","Saithe_2008",468568,220000,2.12985454545455,136000,1135.7,2.999,0.618181818181818,1
"3193",2009,1804,"Bodo","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,3431.45,1172.265,0.478260869565217,1
"3194",2009,1804,"Bodo","Capelin","Capelin_2009",517000,427000,1.21077283372365,2e+05,3431.45,26146.548,0.468384074941452,1
"3195",2009,1804,"Bodo","Haddock","Haddock_2009",234729,80000,2.9341125,50000,3431.45,80.3397,0.625,1
"3196",2009,1804,"Bodo","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,3431.45,373.819,0.618181818181818,1
"3197",2009,1805,"Narvik","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,200.61,9.0876,0.478260869565217,1
"3198",2009,1805,"Narvik","Haddock","Haddock_2009",234729,80000,2.9341125,50000,200.61,0.4104,0.625,1
"3199",2009,1805,"Narvik","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,200.61,3.2092,0.618181818181818,1
"3200",2009,1811,"Bindal","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,641.29,538.1838,0.478260869565217,1
"3201",2009,1811,"Bindal","Haddock","Haddock_2009",234729,80000,2.9341125,50000,641.29,10.6659,0.625,1
"3202",2009,1811,"Bindal","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,641.29,119.2384,0.618181818181818,1
"3203",2009,1812,"Somna","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,594.84,2.304,0.478260869565217,1
"3204",2009,1813,"Bronnoy","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,1052.81,1694.2824,0.478260869565217,1
"3205",2009,1813,"Bronnoy","Haddock","Haddock_2009",234729,80000,2.9341125,50000,1052.81,89.7909,0.625,1
"3206",2009,1813,"Bronnoy","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,1052.81,227.7716,0.618181818181818,1
"3207",2009,1815,"Vega","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,2756.44,0.5502,0.478260869565217,1
"3208",2009,1815,"Vega","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,2756.44,0.0378,0.618181818181818,1
"3209",2009,1818,"Heroy","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,2197.73,731.673,0.478260869565217,1
"3210",2009,1818,"Heroy","Haddock","Haddock_2009",234729,80000,2.9341125,50000,2197.73,43.8588,0.625,1
"3211",2009,1818,"Heroy","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,2197.73,575.4738,0.618181818181818,1
"3212",2009,1820,"Alstahaug","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,397.61,4.995,0.478260869565217,1
"3213",2009,1820,"Alstahaug","Haddock","Haddock_2009",234729,80000,2.9341125,50000,397.61,0.4914,0.625,1
"3214",2009,1820,"Alstahaug","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,397.61,0.6512,0.618181818181818,1
"3215",2009,1824,"Vefsn","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,101.49,0.81,0.478260869565217,1
"3216",2009,1824,"Vefsn","Haddock","Haddock_2009",234729,80000,2.9341125,50000,101.49,0.1092,0.625,1
"3217",2009,1824,"Vefsn","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,101.49,0.3808,0.618181818181818,1
"3218",2009,1827,"Donna","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,567.37,2386.5468,0.478260869565217,1
"3219",2009,1827,"Donna","Haddock","Haddock_2009",234729,80000,2.9341125,50000,567.37,99.4071,0.625,1
"3220",2009,1827,"Donna","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,567.37,359.3168,0.618181818181818,1
"3221",2009,1828,"Nesna","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,219.63,7.569,0.478260869565217,1
"3222",2009,1828,"Nesna","Haddock","Haddock_2009",234729,80000,2.9341125,50000,219.63,1.806,0.625,1
"3223",2009,1828,"Nesna","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,219.63,2.0902,0.618181818181818,1
"3224",2009,1832,"Hemnes","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,64.42,0.603,0.478260869565217,1
"3225",2009,1833,"Rana","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,128.29,6.615,0.478260869565217,1
"3226",2009,1833,"Rana","Haddock","Haddock_2009",234729,80000,2.9341125,50000,128.29,0.0798,0.625,1
"3227",2009,1833,"Rana","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,128.29,0.5968,0.618181818181818,1
"3228",2009,1834,"Luroy","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,1072.51,674.6628,0.478260869565217,1
"3229",2009,1834,"Luroy","Haddock","Haddock_2009",234729,80000,2.9341125,50000,1072.51,17.7786,0.625,1
"3230",2009,1834,"Luroy","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,1072.51,141.7624,0.618181818181818,1
"3231",2009,1835,"Traena","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,1777.3,5114.1264,0.478260869565217,1
"3232",2009,1835,"Traena","Capelin","Capelin_2009",517000,427000,1.21077283372365,2e+05,1777.3,14064.684,0.468384074941452,1
"3233",2009,1835,"Traena","Haddock","Haddock_2009",234729,80000,2.9341125,50000,1777.3,511.1001,0.625,1
"3234",2009,1835,"Traena","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,1777.3,1550.7408,0.618181818181818,1
"3235",2009,1836,"Rodoy","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,2391.77,3388.4364,0.478260869565217,1
"3236",2009,1836,"Rodoy","Haddock","Haddock_2009",234729,80000,2.9341125,50000,2391.77,465.2049,0.625,1
"3237",2009,1836,"Rodoy","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,2391.77,939.8606,0.618181818181818,1
"3238",2009,1837,"Meloy","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,1872.46,537.4482,0.478260869565217,1
"3239",2009,1837,"Meloy","Haddock","Haddock_2009",234729,80000,2.9341125,50000,1872.46,235.3284,0.625,1
"3240",2009,1837,"Meloy","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,1872.46,166.4686,0.618181818181818,1
"3241",2009,1838,"Gildeskal","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,837.6,498.1224,0.478260869565217,1
"3242",2009,1838,"Gildeskal","Haddock","Haddock_2009",234729,80000,2.9341125,50000,837.6,24.8859,0.625,1
"3243",2009,1838,"Gildeskal","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,837.6,120.871,0.618181818181818,1
"3244",2009,1841,"Fauske","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,84.29,13.6746,0.478260869565217,1
"3245",2009,1841,"Fauske","Haddock","Haddock_2009",234729,80000,2.9341125,50000,84.29,3.087,0.625,1
"3246",2009,1841,"Fauske","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,84.29,0.8656,0.618181818181818,1
"3247",2009,1845,"Sorfold","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,192.04,396.675,0.478260869565217,1
"3248",2009,1845,"Sorfold","Haddock","Haddock_2009",234729,80000,2.9341125,50000,192.04,22.4853,0.625,1
"3249",2009,1845,"Sorfold","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,192.04,242.0558,0.618181818181818,1
"3250",2009,1848,"Steigen","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,2475.41,1336.74,0.478260869565217,1
"3251",2009,1848,"Steigen","Haddock","Haddock_2009",234729,80000,2.9341125,50000,2475.41,127.2891,0.625,1
"3252",2009,1848,"Steigen","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,2475.41,1294.6276,0.618181818181818,1
"3253",2009,1849,"Hamaroy","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,528.96,3.6,0.478260869565217,1
"3254",2009,1850,"Tysfjord","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,465.3,166.6674,0.478260869565217,1
"3255",2009,1850,"Tysfjord","Haddock","Haddock_2009",234729,80000,2.9341125,50000,465.3,3.4965,0.625,1
"3256",2009,1850,"Tysfjord","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,465.3,74.6488,0.618181818181818,1
"3257",2009,1851,"Lodingen","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,516.46,194.076,0.478260869565217,1
"3258",2009,1851,"Lodingen","Capelin","Capelin_2009",517000,427000,1.21077283372365,2e+05,516.46,8798.79,0.468384074941452,1
"3259",2009,1851,"Lodingen","Haddock","Haddock_2009",234729,80000,2.9341125,50000,516.46,41.2815,0.625,1
"3260",2009,1851,"Lodingen","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,516.46,451.5834,0.618181818181818,1
"3261",2009,1856,"Rost","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,3361.27,64934.76,0.478260869565217,1
"3262",2009,1856,"Rost","Haddock","Haddock_2009",234729,80000,2.9341125,50000,3361.27,678.5892,0.625,1
"3263",2009,1856,"Rost","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,3361.27,2739.203,0.618181818181818,1
"3264",2009,1857,"Vaeroy","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,1805.51,14071.896,0.478260869565217,1
"3265",2009,1857,"Vaeroy","Capelin","Capelin_2009",517000,427000,1.21077283372365,2e+05,1805.51,6291.672,0.468384074941452,1
"3266",2009,1857,"Vaeroy","Haddock","Haddock_2009",234729,80000,2.9341125,50000,1805.51,626.9262,0.625,1
"3267",2009,1857,"Vaeroy","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,1805.51,1043.3326,0.618181818181818,1
"3268",2009,1859,"Flakstad","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,994.01,25049.4144,0.478260869565217,1
"3269",2009,1859,"Flakstad","Haddock","Haddock_2009",234729,80000,2.9341125,50000,994.01,1550.5464,0.625,1
"3270",2009,1859,"Flakstad","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,994.01,761.7356,0.618181818181818,1
"3271",2009,1860,"Vestvagoy","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,1685.01,35570.7318,0.478260869565217,1
"3272",2009,1860,"Vestvagoy","Haddock","Haddock_2009",234729,80000,2.9341125,50000,1685.01,2008.5393,0.625,1
"3273",2009,1860,"Vestvagoy","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,1685.01,2538.922,0.618181818181818,1
"3274",2009,1865,"Vagan","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,1608.35,26397.9708,0.478260869565217,1
"3275",2009,1865,"Vagan","Capelin","Capelin_2009",517000,427000,1.21077283372365,2e+05,1608.35,6848.352,0.468384074941452,1
"3276",2009,1865,"Vagan","Haddock","Haddock_2009",234729,80000,2.9341125,50000,1608.35,2551.4085,0.625,1
"3277",2009,1865,"Vagan","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,1608.35,2549.5578,0.618181818181818,1
"3278",2009,1866,"Hadsel","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,617.87,6755.8422,0.478260869565217,1
"3279",2009,1866,"Hadsel","Haddock","Haddock_2009",234729,80000,2.9341125,50000,617.87,634.7673,0.625,1
"3280",2009,1866,"Hadsel","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,617.87,546.3804,0.618181818181818,1
"3281",2009,1867,"Bo","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,1579.07,13159.2678,0.478260869565217,1
"3282",2009,1867,"Bo","Capelin","Capelin_2009",517000,427000,1.21077283372365,2e+05,1579.07,1941.963,0.468384074941452,1
"3283",2009,1867,"Bo","Haddock","Haddock_2009",234729,80000,2.9341125,50000,1579.07,684.9384,0.625,1
"3284",2009,1867,"Bo","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,1579.07,379.2436,0.618181818181818,1
"3285",2009,1868,"Oksnes","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,1495.68,46802.5746,0.478260869565217,1
"3286",2009,1868,"Oksnes","Haddock","Haddock_2009",234729,80000,2.9341125,50000,1495.68,7434.5049,0.625,1
"3287",2009,1868,"Oksnes","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,1495.68,1806.895,0.618181818181818,1
"3288",2009,1870,"Sortland","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,371.13,7.092,0.478260869565217,1
"3289",2009,1870,"Sortland","Haddock","Haddock_2009",234729,80000,2.9341125,50000,371.13,0.714,0.625,1
"3290",2009,1870,"Sortland","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,371.13,252.136,0.618181818181818,1
"3291",2009,1871,"Andoy","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,2136.96,48382.047,0.478260869565217,1
"3292",2009,1871,"Andoy","Haddock","Haddock_2009",234729,80000,2.9341125,50000,2136.96,3730.8228,0.625,1
"3293",2009,1871,"Andoy","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,2136.96,4173.7636,0.618181818181818,1
"3294",2009,1874,"Moskenes","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,1473.84,27409.2654,0.478260869565217,1
"3295",2009,1874,"Moskenes","Haddock","Haddock_2009",234729,80000,2.9341125,50000,1473.84,2124.1617,0.625,1
"3296",2009,1874,"Moskenes","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,1473.84,1777.2244,0.618181818181818,1
"3297",2009,1901,"Harstad","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,NA,2010.5118,0.478260869565217,1
"3298",2009,1901,"Harstad","Haddock","Haddock_2009",234729,80000,2.9341125,50000,NA,64.8639,0.625,1
"3299",2009,1901,"Harstad","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,NA,658.7808,0.618181818181818,1
"3300",2009,1902,"Tromso","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,2767.33,38708.4318,0.478260869565217,1
"3301",2009,1902,"Tromso","Capelin","Capelin_2009",517000,427000,1.21077283372365,2e+05,2767.33,29184.507,0.468384074941452,1
"3302",2009,1902,"Tromso","Haddock","Haddock_2009",234729,80000,2.9341125,50000,2767.33,2074.1649,0.625,1
"3303",2009,1902,"Tromso","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,2767.33,2588.9286,0.618181818181818,1
"3304",2009,1911,"Kvaefjord","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,189.03,383.0652,0.478260869565217,1
"3305",2009,1911,"Kvaefjord","Haddock","Haddock_2009",234729,80000,2.9341125,50000,189.03,14.5572,0.625,1
"3306",2009,1911,"Kvaefjord","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,189.03,164.501,0.618181818181818,1
"3307",2009,1913,"Skanland","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,85.75,1.539,0.478260869565217,1
"3308",2009,1913,"Skanland","Haddock","Haddock_2009",234729,80000,2.9341125,50000,85.75,0.3066,0.625,1
"3309",2009,1913,"Skanland","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,85.75,1.9442,0.618181818181818,1
"3310",2009,1915,"Harstad","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,NA,2010.5118,0.478260869565217,1
"3311",2009,1915,"Harstad","Haddock","Haddock_2009",234729,80000,2.9341125,50000,NA,64.8639,0.625,1
"3312",2009,1915,"Harstad","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,NA,658.7808,0.618181818181818,1
"3313",2009,1917,"Ibestad","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,351.66,9.504,0.478260869565217,1
"3314",2009,1917,"Ibestad","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,351.66,2.6676,0.618181818181818,1
"3315",2009,1925,"Sorreisa","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,29.87,5.661,0.478260869565217,1
"3316",2009,1925,"Sorreisa","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,29.87,0.9046,0.618181818181818,1
"3317",2009,1928,"Torsken","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,832.68,14309.7168,0.478260869565217,1
"3318",2009,1928,"Torsken","Haddock","Haddock_2009",234729,80000,2.9341125,50000,832.68,302.3424,0.625,1
"3319",2009,1928,"Torsken","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,832.68,599.756,0.618181818181818,1
"3320",2009,1929,"Berg","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,836.66,13729.1808,0.478260869565217,1
"3321",2009,1929,"Berg","Capelin","Capelin_2009",517000,427000,1.21077283372365,2e+05,836.66,11609.436,0.468384074941452,1
"3322",2009,1929,"Berg","Haddock","Haddock_2009",234729,80000,2.9341125,50000,836.66,569.2044,0.625,1
"3323",2009,1929,"Berg","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,836.66,277.8624,0.618181818181818,1
"3324",2009,1931,"Lenvik","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,702.95,8486.7012,0.478260869565217,1
"3325",2009,1931,"Lenvik","Haddock","Haddock_2009",234729,80000,2.9341125,50000,702.95,274.4328,0.625,1
"3326",2009,1931,"Lenvik","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,702.95,659.6222,0.618181818181818,1
"3327",2009,1933,"Balsfjord","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,244.81,139.8234,0.478260869565217,1
"3328",2009,1933,"Balsfjord","Haddock","Haddock_2009",234729,80000,2.9341125,50000,244.81,58.0236,0.625,1
"3329",2009,1933,"Balsfjord","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,244.81,17.0532,0.618181818181818,1
"3330",2009,1936,"Karlsoy","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,4796.75,9847.7292,0.478260869565217,1
"3331",2009,1936,"Karlsoy","Haddock","Haddock_2009",234729,80000,2.9341125,50000,4796.75,1308.2322,0.625,1
"3332",2009,1936,"Karlsoy","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,4796.75,5798.8162,0.618181818181818,1
"3333",2009,1940,"Kafjord","Cod","Cod_2009",1106913,460000,2.40633260869565,220000,124.17,309.273,0.478260869565217,1
"3334",2009,1940,"Kafjord","Haddock","Haddock_2009",234729,80000,2.9341125,50000,124.17,147.2229,0.625,1
"3335",2009,1940,"Kafjord","Saithe","Saithe_2009",359510,220000,1.63413636363636,136000,124.17,99.0534,0.618181818181818,1
